datetime,se1_profiled_supply_losses,se2_profiled_supply_losses,se3_profiled_supply_losses,se4_profiled_supply_losses,se1_metered_losses,se2_metered_losses,se3_metered_losses,se4_metered_losses
2024-03-21 22:00:00,-20.929137,-39.149680000000004,-287.1826449999999,-80.78123500000001,-84.56220100000002,-299.157174,-329.646625,-94.580285
2024-03-21 23:00:00,-19.912346999999997,-36.888773,-264.920572,-74.55670500000001,-79.453274,-289.25651400000004,-307.61628799999994,-92.622415
2024-03-22 00:00:00,-19.35529,-35.728556,-251.23340400000006,-70.85512,-69.180227,-242.92306100000002,-288.20914899999997,-99.06201300000001
2024-03-22 01:00:00,-19.158003,-35.043341999999996,-243.43892600000004,-68.884151,-72.34104500000001,-194.98526099999998,-267.609168,-103.30437699999999
2024-03-22 02:00:00,-19.071602999999996,-34.849748000000005,-239.99547399999997,-67.94117399999999,-66.755337,-170.20810699999998,-273.296027,-100.810575
2024-03-22 03:00:00,-19.406733,-35.16720000000001,-239.49067600000004,-67.76646599999998,-67.157161,-144.894317,-249.14962999999997,-102.52002
2024-03-22 04:00:00,-19.799169,-35.909119,-238.89798099999993,-67.563757,-75.325006,-140.02091499999995,-238.95405999999997,-101.13395400000002
2024-03-22 05:00:00,-19.995040999999997,-37.161186,-244.605234,-69.531492,-95.944833,-148.520497,-246.805829,-94.787212
2024-03-22 06:00:00,-20.669065,-38.710235000000004,-258.75256900000005,-73.051593,-100.50108500000002,-209.54205799999986,-266.49662499999994,-95.75888999999995
2024-03-22 07:00:00,-20.884636999999998,-39.803735999999994,-276.154453,-77.85008499999999,-106.54801500000006,-246.28265699999983,-289.65807000000024,-95.92268300000003
2024-03-22 08:00:00,-20.769945,-38.864201,-282.238667,-79.47825900000001,-108.828018,-248.0851969999998,-303.50738399999983,-98.009078
2024-03-22 09:00:00,-20.41681,-37.613836000000006,-282.32483199999996,-79.17305400000002,-114.93012000000003,-194.09815900000012,-289.2577340000002,-88.47591
2024-03-22 10:00:00,-20.275608000000002,-36.119162,-279.8550739999999,-78.492199,-110.85381800000002,-161.57751400000004,-276.017946,-84.23102500000002
2024-03-22 11:00:00,-20.172923999999995,-34.933246000000004,-276.2177469999999,-78.377908,-91.87462,-124.75814599999991,-234.27704199999982,-86.08567599999999
2024-03-22 12:00:00,-20.056722,-34.280333,-272.88069599999994,-77.89639700000001,-82.70854999999999,-111.282973,-218.982308,-80.05672399999999
2024-03-22 13:00:00,-19.846602999999998,-33.516352,-266.116001,-76.70566899999999,-77.432797,-119.70879700000002,-241.830045,-97.26481600000001
2024-03-22 14:00:00,-20.017991000000002,-33.776929,-264.46395,-76.476909,-78.333284,-111.02925399999998,-245.68972900000006,-99.56220200000001
2024-03-22 15:00:00,-20.652497,-35.23216600000001,-265.614816,-75.867074,-95.548898,-104.02910800000002,-247.69674300000014,-101.64712899999999
2024-03-22 16:00:00,-21.958658999999997,-38.34429900000001,-279.97232899999995,-79.140951,-97.52063700000001,-122.59544900000002,-254.135178,-96.37884899999999
2024-03-22 17:00:00,-22.889615999999997,-41.295965,-307.12584599999997,-86.730606,-104.64721499999999,-153.733665,-262.95721900000007,-96.077618
2024-03-22 18:00:00,-23.429716,-42.95509199999999,-326.6753069999999,-93.031671,-117.71408500000001,-180.8076970000001,-301.76907499999993,-117.73301299999997
2024-03-22 19:00:00,-23.308736999999997,-43.268007999999995,-325.713711,-92.83106000000001,-120.558405,-186.93633900000006,-319.095008,-122.956201
2024-03-22 20:00:00,-22.625739,-41.866991999999996,-309.556839,-87.931951,-111.329893,-178.78577600000006,-314.21834,-122.479568
2024-03-22 21:00:00,-21.909777999999996,-40.794182,-294.9384,-83.548709,-108.79203799999998,-152.205605,-289.7407259999997,-116.61214600000004
2024-03-22 22:00:00,-21.176023000000004,-39.94287,-281.23645,-79.949472,-96.13720399999998,-142.05109599999997,-283.054335,-118.42905800000003
2024-03-22 23:00:00,-20.315707999999997,-38.659908,-265.589138,-76.17522199999999,-83.834665,-131.371483,-270.31037100000003,-119.285271
2024-03-23 00:00:00,-19.855661999999995,-37.879071,-253.214412,-73.376993,-80.87918300000001,-117.47510899999997,-261.359978,-111.51716800000003
2024-03-23 01:00:00,-19.378902000000004,-37.373699,-246.065115,-71.51384200000001,-80.074579,-122.301716,-260.70707500000003,-110.94507299999998
2024-03-23 02:00:00,-19.260899000000002,-37.279547,-243.99933200000004,-70.832217,-77.55781999999999,-128.312112,-261.57827,-106.58262700000003
2024-03-23 03:00:00,-19.413838,-37.551515,-243.69613800000002,-70.82319600000001,-74.775484,-140.01681399999995,-274.4809860000001,-109.95199800000002
2024-03-23 04:00:00,-19.595373000000002,-38.17112300000001,-244.86077300000002,-71.01898800000001,-74.66826300000001,-128.39203299999997,-258.5601909999999,-94.68444099999999
2024-03-23 05:00:00,-19.146945000000002,-38.302240999999995,-245.79498800000005,-71.71081400000001,-72.67601799999996,-136.782914,-269.404993,-105.202628
2024-03-23 06:00:00,-19.744079,-38.759764000000004,-246.78448499999993,-71.63728700000001,-76.32414700000004,-161.19395500000007,-286.10926800000004,-104.83452299999998
2024-03-23 07:00:00,-20.498983,-39.440712,-254.40896000000006,-74.067544,-71.37489899999998,-145.025793,-266.714986,-110.44547700000003
2024-03-23 08:00:00,-21.259413,-40.006515,-265.09454300000004,-77.02810699999999,-61.98983499999999,-86.90271499999999,-203.40741199999997,-84.280722
2024-03-23 09:00:00,-21.650164999999994,-39.982668000000004,-272.55709,-77.88870699999998,-44.427733,-61.639218,-196.712041,-57.49725199999999
2024-03-23 10:00:00,-21.813457999999994,-39.13711,-274.857601,-77.22411000000001,-43.145714,-48.930489,-215.140624,-54.578524
2024-03-23 11:00:00,-21.727704,-38.163205000000005,-275.6086019999999,-76.698917,-50.880452000000005,-50.08133399999999,-244.271297,-48.360935999999995
2024-03-23 12:00:00,-21.434241999999998,-37.282813999999995,-271.9087859999999,-75.390976,-46.718536,-47.278363999999996,-244.512955,-67.367535
2024-03-23 13:00:00,-21.196578999999996,-36.58006400000001,-264.95927200000006,-73.72253699999999,-47.312766999999994,-49.81216700000001,-248.26481300000003,-67.391799
2024-03-23 14:00:00,-21.343861,-36.90673099999999,-260.336813,-73.647999,-49.227373,-47.194745999999995,-234.376392,-68.453249
2024-03-23 15:00:00,-21.886657999999997,-38.65572699999999,-262.6915220000001,-73.415144,-55.142034,-31.983129999999992,-218.76364699999993,-71.936283
2024-03-23 16:00:00,-23.061701,-41.683922,-273.3155300000001,-77.32008899999998,-54.259037,-52.376136,-197.73334700000004,-94.86813299999999
2024-03-23 17:00:00,-23.837836000000003,-44.138475,-297.0338099999999,-84.59231500000001,-63.07520399999999,-109.95167699999999,-204.97883599999997,-95.35960899999999
2024-03-23 18:00:00,-24.681627999999996,-45.442495,-319.61914399999995,-91.39896,-89.096828,-228.848729,-307.997103,-105.87483900000001
2024-03-23 19:00:00,-24.687846000000004,-45.023132000000004,-319.736553,-91.20733800000001,-98.56263799999999,-262.019888,-324.02784599999995,-104.68558700000001
2024-03-23 20:00:00,-24.076094,-43.275545,-304.618116,-86.79872700000001,-94.75521,-233.757028,-263.46392699999996,-98.381888
2024-03-23 21:00:00,-23.376729,-41.905691999999995,-289.02996699999994,-83.11626100000001,-67.50847800000001,-159.83121699999998,-213.98744099999996,-89.59300399999998
2024-03-23 22:00:00,-22.718992,-40.63584,-275.18206800000013,-79.593615,-60.559387,-113.62927200000001,-197.30166899999995,-47.76755300000001
2024-03-23 23:00:00,-22.022786000000004,-39.203261,-261.087554,-75.90948800000001,-49.612303,-125.10359800000005,-205.615677,-53.20017999999998
2024-03-24 00:00:00,-21.615704,-38.218919,-250.27172199999998,-72.96940899999998,-70.25902699999995,-104.20518599999993,-231.42005799999987,-77.12718000000002
2024-03-24 01:00:00,-21.500082,-37.651035,-242.52122899999992,-70.899866,-72.75709100000002,-74.681126,-271.7876199999999,-78.296048
2024-03-24 02:00:00,-21.475859999999997,-37.572725,-240.48943599999993,-70.28714899999999,-59.834552999999985,-84.32006400000003,-279.051506,-77.52092300000001
2024-03-24 03:00:00,-21.634850000000004,-37.54491900000001,-237.77376200000006,-69.517319,-43.63452899999999,-94.84342899999996,-285.03375200000005,-78.98134900000001
2024-03-24 04:00:00,-21.772743,-37.880613,-237.37461300000004,-69.065022,-46.77983400000001,-109.298143,-270.1151679999999,-79.63441700000001
2024-03-24 05:00:00,-21.494748,-37.864409,-238.289777,-69.147359,-48.839679,-130.26618300000007,-266.4377910000001,-81.167649
2024-03-24 06:00:00,-21.856367999999996,-38.20195,-238.7729630000001,-68.465597,-50.45725499999997,-113.36449600000005,-289.37816199999963,-80.86779600000003
2024-03-24 07:00:00,-22.342420999999998,-39.754323,-249.54641600000002,-71.676236,-64.34147300000001,-94.2954310000001,-255.884463,-77.387923
2024-03-24 08:00:00,-22.925146999999996,-41.318884,-265.66224,-76.90195399999999,-58.835589,-86.46357699999996,-231.58552999999998,-68.589936
2024-03-24 09:00:00,-23.162799999999997,-42.360188,-278.65180599999997,-81.090699,-68.96318999999998,-69.82218599999997,-225.12990000000005,-55.740823999999996
2024-03-24 10:00:00,-22.974819000000004,-42.598482999999995,-284.754312,-83.30416899999997,-73.867654,-60.586144,-218.22029100000003,-46.28078200000001
2024-03-24 11:00:00,-22.901341,-42.211197000000006,-290.034756,-84.48073000000002,-71.675721,-55.520917000000004,-215.522744,-41.994915999999996
2024-03-24 12:00:00,-22.487205000000003,-41.600674,-291.8154139999999,-84.21824099999999,-68.641934,-57.251009999999994,-213.54397300000002,-43.600299
2024-03-24 13:00:00,-22.038170000000004,-41.04035300000001,-290.2145850000001,-82.29790300000002,-62.816807,-64.51793799999999,-207.44417999999996,-41.391985
2024-03-24 14:00:00,-22.048716,-41.407793,-290.54866300000003,-81.76484599999998,-69.679769,-64.74042800000001,-207.50377499999996,-43.97384
2024-03-24 15:00:00,-22.678339000000005,-42.75952,-293.79898999999995,-82.414078,-77.573154,-71.42891900000001,-206.69960600000002,-46.291983
2024-03-24 16:00:00,-23.868449999999996,-45.53351400000001,-307.44269599999996,-85.77579499999999,-80.807578,-95.53144799999998,-198.00959899999998,-53.146048
2024-03-24 17:00:00,-25.011479,-47.861239,-332.791794,-92.94699500000002,-84.004951,-174.935043,-269.394771,-96.51776699999999
2024-03-24 18:00:00,-26.153003000000002,-49.16124,-349.395815,-98.36426300000001,-91.301005,-271.49851699999994,-357.291449,-106.457719
2024-03-24 19:00:00,-26.911062,-49.579387999999994,-347.90914799999996,-96.94100200000001,-96.52584799999998,-308.1826419999999,-367.7710990000001,-107.78465500000001
2024-03-24 20:00:00,-26.682211000000002,-48.180135,-331.30478600000004,-91.484174,-88.19234200000001,-284.466553,-349.56935999999996,-103.874278
2024-03-24 21:00:00,-26.23054299999999,-46.686658,-311.7770580000001,-85.904106,-88.37121,-267.100664,-330.07916599999993,-103.90344399999998
2024-03-24 22:00:00,-25.336219999999997,-44.740983,-289.23732600000005,-80.11001799999998,-85.80324,-259.79971,-317.87422300000003,-97.38674
2024-03-24 23:00:00,-24.587673000000002,-42.758945000000004,-268.84260099999995,-74.617313,-87.936597,-248.36811999999998,-308.78424800000005,-97.41966200000002
2024-03-25 00:00:00,-24.235097000000007,-41.71322999999999,-255.85315900000003,-71.21411900000001,-79.23812999999998,-206.72617000000002,-244.96272399999998,-51.147167
2024-03-25 01:00:00,-24.320794,-41.520174,-249.6622880000001,-69.47028999999999,-77.68825900000002,-180.848924,-226.95824400000004,-42.088928
2024-03-25 02:00:00,-24.816128000000003,-41.82397299999999,-248.72492799999992,-69.136604,-77.30087,-166.94298400000002,-228.31756000000004,-42.379294
2024-03-25 03:00:00,-25.554041999999992,-42.436671999999994,-247.85438899999994,-69.09589999999999,-75.835181,-167.70584200000002,-240.69722300000006,-43.363807
2024-03-25 04:00:00,-26.006361000000005,-43.52388,-250.88965700000003,-69.62353900000001,-88.91695999999999,-179.537617,-250.40564999999998,-47.226416
2024-03-25 05:00:00,-26.44878,-44.947151999999996,-259.57843200000013,-71.890101,-99.719843,-199.20917500000002,-276.954666,-86.09966200000001
2024-03-25 06:00:00,-27.121754000000003,-46.900788000000006,-276.28320299999984,-75.368571,-112.67271499999998,-263.378329,-329.67838499999993,-94.166704
2024-03-25 07:00:00,-26.685937000000003,-47.279684,-291.296634,-79.06777199999999,-109.500829,-254.40939,-316.338206,-74.997396
2024-03-25 08:00:00,-25.393584000000008,-45.80959200000001,-292.902748,-79.205545,-107.19260899999996,-218.61257500000008,-290.812228,-65.53429299999999
2024-03-25 09:00:00,-24.092411999999996,-44.34507899999999,-287.915815,-77.630442,-101.0028,-203.19006199999995,-289.3285569999998,-63.377364000000014
2024-03-25 10:00:00,-22.908032,-42.75723499999999,-282.2003550000001,-75.76066,-98.77110100000002,-178.67371000000009,-278.92297500000006,-59.45606200000002
2024-03-25 11:00:00,-21.804655000000004,-41.448441,-278.9037260000002,-75.577242,-103.51617499999998,-161.35088599999995,-276.3777969999999,-65.419093
2024-03-25 12:00:00,-21.004473999999995,-40.63562000000001,-278.3879050000001,-75.385041,-88.38596899999996,-149.09677600000006,-259.83363199999997,-60.77715300000001
2024-03-25 13:00:00,-20.425053,-39.663742000000006,-272.741642,-74.268006,-84.37461499999999,-148.04083400000013,-266.836157,-78.050213
2024-03-25 14:00:00,-20.139373000000003,-39.50231999999999,-272.0089040000001,-73.725815,-82.336214,-162.0469850000002,-280.584974,-84.239394
2024-03-25 15:00:00,-20.662982000000003,-40.633154,-278.59890599999994,-75.62837999999999,-95.51251600000002,-186.06892199999996,-298.28411099999994,-84.96461200000002
2024-03-25 16:00:00,-22.315586999999997,-44.128589999999996,-298.582623,-80.94282700000001,-101.93446599999997,-231.75099999999995,-326.67099899999977,-81.75169700000001
2024-03-25 17:00:00,-24.014478,-47.584715,-330.79305599999986,-89.353426,-103.50644799999993,-321.9262060000001,-384.90007699999967,-91.93936800000003
2024-03-25 18:00:00,-25.561479000000002,-49.70203,-350.19732599999986,-95.515116,-114.26777699999998,-344.2390339999996,-418.68966599999993,-82.61886000000003
2024-03-25 19:00:00,-26.863017999999993,-51.173756999999995,-352.68312699999996,-96.49543399999999,-120.86385099999997,-335.93779299999983,-426.8803040000001,-92.53907099999999
2024-03-25 20:00:00,-27.216739999999998,-50.78489,-341.31124400000004,-93.417831,-117.70673400000001,-309.5819630000001,-394.29887599999995,-84.749401
2024-03-25 21:00:00,-27.186487999999997,-49.782242,-323.94989999999996,-89.246886,-113.83366599999998,-253.93600699999996,-355.59361700000017,-97.61052400000001
2024-03-25 22:00:00,-26.846314,-48.322193000000006,-301.897909,-84.37961999999999,-111.49915799999994,-249.7825560000001,-348.6168279999999,-97.34496600000001
2024-03-25 23:00:00,-26.340148999999997,-46.526552,-279.5819210000002,-79.493868,-104.20183800000001,-238.4909260000001,-346.44487200000003,-90.35611000000002
2024-03-26 00:00:00,-26.356771000000002,-45.705797,-266.270835,-76.57082100000001,-102.39959500000003,-221.29462100000015,-352.0566199999999,-89.85119300000002
2024-03-26 01:00:00,-26.539740000000002,-45.568484999999995,-259.08446499999997,-74.82200399999999,-114.17488200000003,-225.8253550000001,-362.69103700000005,-93.42238599999996
2024-03-26 02:00:00,-27.106683000000004,-45.88399999999999,-257.162319,-75.208354,-109.620038,-216.730555,-344.994277,-95.158924
2024-03-26 03:00:00,-27.871248,-46.61268,-255.67891000000006,-75.527075,-109.19800299999997,-220.55891800000018,-331.8681429999999,-95.64779700000001
2024-03-26 04:00:00,-28.789952000000007,-47.878845,-257.57265000000007,-76.22630300000003,-109.09533300000001,-225.04337300000003,-344.921975,-102.94910899999999
2024-03-26 05:00:00,-29.376075,-49.063057,-264.909942,-78.415527,-111.84797300000001,-233.471971,-339.32872999999995,-100.29874699999999
2024-03-26 06:00:00,-29.81426400000001,-50.495632,-280.68165799999997,-81.425095,-127.139665,-284.72074699999996,-373.25784899999996,-97.07997900000001
2024-03-26 07:00:00,-29.083262,-50.412873000000005,-295.22371400000014,-83.108683,-131.57413400000002,-310.76834800000006,-361.039995,-86.66730600000001
2024-03-26 08:00:00,-27.335810000000002,-48.721970999999996,-295.45535700000005,-80.70845000000001,-112.278456,-278.687935,-346.9644380000001,-75.757643
2024-03-26 09:00:00,-25.603747999999992,-46.707482999999996,-290.2945470000001,-77.05088000000002,-86.647378,-227.440768,-309.42660200000006,-49.720583
2024-03-26 10:00:00,-24.024561999999996,-44.768527,-285.7119060000001,-74.26254,-80.099532,-149.80747300000002,-253.99046500000003,-36.292744
2024-03-26 11:00:00,-22.823905999999994,-43.451367,-284.04447200000004,-73.22427899999998,-76.967504,-124.563376,-235.980838,-36.426328999999996
2024-03-26 12:00:00,-21.823019000000002,-42.799198000000004,-285.1132759999999,-72.33729000000001,-73.920967,-120.24219499999998,-228.85493200000005,-39.676111
2024-03-26 13:00:00,-21.213759999999994,-42.105242000000004,-280.29558699999995,-70.217552,-70.33918700000001,-111.07408100000002,-221.88683100000003,-47.713459
2024-03-26 14:00:00,-21.07590499999999,-42.315738,-280.887879,-69.28461800000001,-73.483159,-131.549479,-225.21683499999997,-50.080942
2024-03-26 15:00:00,-21.569801,-43.844459,-285.97097500000007,-70.63502299999999,-84.613128,-166.422041,-237.364446,-51.340340000000005
2024-03-26 16:00:00,-23.270001999999998,-47.445885000000004,-303.3081910000001,-75.917997,-91.61820399999999,-232.49476800000002,-305.469581,-73.15165
2024-03-26 17:00:00,-24.788486999999993,-50.238108999999994,-333.92618400000015,-85.612925,-101.46003000000002,-340.94319600000006,-353.5112669999999,-93.25385499999996
2024-03-26 18:00:00,-26.020546999999997,-51.312957999999995,-350.80265299999996,-93.610625,-113.90501599999999,-356.609473,-371.4724259999999,-102.001018
2024-03-26 19:00:00,-27.045642,-51.754372,-350.74302500000005,-95.86359,-100.41210600000001,-350.70040099999983,-364.4190209999999,-97.79155399999999
2024-03-26 20:00:00,-27.099241999999997,-50.597943,-336.6355159999999,-92.21952200000001,-91.59945800000004,-324.12935200000027,-337.569489,-91.79648600000003
2024-03-26 21:00:00,-26.58973,-48.971748000000005,-317.2493130000001,-87.22370199999999,-82.994278,-290.45724499999983,-300.62662199999994,-81.81322
2024-03-26 22:00:00,-25.949129,-46.841606,-294.37188999999995,-81.00509500000001,-72.50543600000002,-272.5020230000002,-277.31754000000006,-63.11900000000001
2024-03-26 23:00:00,-25.125271999999995,-44.32467200000001,-271.51370000000003,-74.90628000000001,-72.34786500000001,-258.309553,-265.310139,-62.691268
2024-03-27 00:00:00,-24.629596,-42.807660999999996,-258.275426,-71.322869,-84.309045,-260.04073000000005,-277.70698799999997,-64.198933
2024-03-27 01:00:00,-24.700661,-42.064703,-250.33879,-68.848627,-80.462825,-242.860227,-271.101131,-63.728055
2024-03-27 02:00:00,-24.74053,-41.91349099999999,-247.78968099999997,-67.799532,-79.703114,-235.020293,-267.69842900000003,-64.185606
2024-03-27 03:00:00,-25.22139,-42.129282,-246.24859300000008,-67.61506299999999,-81.265768,-236.884433,-265.797907,-65.886541
2024-03-27 04:00:00,-25.525202,-42.849883999999996,-247.84644899999995,-67.92193700000001,-81.013191,-246.35036399999998,-269.896572,-67.958759
2024-03-27 05:00:00,-25.570677,-43.598404,-253.82085599999996,-69.72910599999999,-85.560351,-273.626367,-283.32321499999995,-70.669666
2024-03-27 06:00:00,-26.181864,-45.256113,-268.75852399999997,-73.03998099999998,-90.348917,-308.08275500000013,-333.0938549999999,-67.62897099999999
2024-03-27 07:00:00,-25.837384,-45.937038,-282.23843899999997,-74.417887,-89.727779,-327.0908949999999,-349.7462929999999,-65.073407
2024-03-27 08:00:00,-24.930726999999997,-44.998776,-280.593581,-72.254164,-97.090655,-310.0470839999999,-331.82825700000006,-64.92872299999999
2024-03-27 09:00:00,-24.048384,-43.90169399999999,-270.574548,-69.215094,-88.99025300000001,-277.7889460000001,-291.04052700000005,-52.431296999999994
2024-03-27 10:00:00,-23.217987,-42.783003,-261.591624,-66.83011599999999,-78.32183900000001,-216.70818500000016,-242.43872099999987,-45.14579699999999
2024-03-27 11:00:00,-22.588556000000004,-42.166629,-253.98718500000004,-65.21551400000001,-61.341370999999995,-172.62300299999998,-221.24922400000003,-45.972202
2024-03-27 12:00:00,-22.125709999999998,-41.861878000000004,-248.23744100000008,-63.80411600000001,-51.687978,-160.99481400000002,-217.26682699999998,-46.935868
2024-03-27 13:00:00,-21.726936,-41.622704999999996,-240.70512499999995,-61.76795,-54.093987,-172.4144139999999,-226.86690499999995,-39.030212
2024-03-27 14:00:00,-21.659900999999998,-41.999767999999996,-237.56025300000002,-60.900295000000014,-67.23172399999997,-214.60922099999993,-256.01829200000003,-48.580217999999995
2024-03-27 15:00:00,-22.256969,-43.450930000000014,-241.05639699999995,-62.27458399999999,-78.565243,-240.324419,-274.93245600000006,-63.244289999999985
2024-03-27 16:00:00,-23.562596000000003,-46.432733999999996,-257.60803100000004,-67.887394,-83.362514,-250.8940440000001,-282.41349299999996,-69.86108199999998
2024-03-27 17:00:00,-24.742797999999997,-48.69809199999999,-289.80842399999995,-77.41503300000002,-91.08553899999995,-289.2414589999998,-302.24177899999995,-71.36039799999999
2024-03-27 18:00:00,-25.420011,-49.688019,-313.639674,-85.18603499999998,-93.37012199999997,-307.63382800000016,-327.2314629999998,-75.13419800000003
2024-03-27 19:00:00,-25.781585000000003,-49.81323400000001,-320.7322899999999,-87.197948,-97.768159,-327.0475419999999,-336.372577,-79.68057
2024-03-27 20:00:00,-25.393732,-48.58528,-312.13150800000005,-84.08603299999999,-96.98309199999997,-315.8447859999992,-331.7463230000002,-79.674411
2024-03-27 21:00:00,-24.618808,-46.837225,-296.44472900000005,-79.93033600000001,-82.52606500000009,-262.3989019999999,-308.688752,-74.709781
2024-03-27 22:00:00,-23.579791999999998,-44.61149200000001,-276.52181299999995,-74.719325,-84.86195600000002,-232.58268199999983,-296.69447800000006,-74.37144099999999
2024-03-27 23:00:00,-22.515694000000003,-41.880978000000006,-256.188133,-69.74676500000001,-84.13540200000003,-208.74339700000002,-283.285757,-67.283864
2024-03-28 00:00:00,-21.726919000000002,-40.20667,-244.23355799999996,-67.110612,-64.787319,-138.97070800000003,-260.971291,-65.93530999999999
2024-03-28 01:00:00,-21.325011,-39.379614000000004,-238.54859800000008,-65.36099200000001,-60.844984999999994,-122.29725800000006,-248.59793100000002,-68.55701599999999
2024-03-28 02:00:00,-21.144229999999997,-38.801828,-236.70887000000002,-65.002537,-56.646345000000004,-130.603631,-252.17352200000002,-68.56387899999999
2024-03-28 03:00:00,-21.205562,-38.892478,-237.74880399999995,-65.190178,-60.323434000000006,-118.41952899999998,-242.45003399999993,-75.26529199999999
2024-03-28 04:00:00,-21.280732,-39.471193,-241.10463499999997,-65.291334,-70.56985,-108.30673300000001,-238.945332,-80.41338499999999
2024-03-28 05:00:00,-21.187769999999993,-39.873475,-246.70281399999993,-66.079817,-66.23724999999999,-123.27255699999998,-252.25252299999994,-72.09607499999998
2024-03-28 06:00:00,-21.713235,-41.479887000000005,-259.42315599999995,-68.715696,-62.302679999999995,-171.232991,-296.44504099999995,-77.02103399999999
2024-03-28 07:00:00,-22.069752,-42.67505799999999,-268.92712200000005,-73.24963000000001,-70.624113,-203.87606100000002,-320.82597599999997,-75.363751
2024-03-28 08:00:00,-22.023573000000003,-42.498098999999996,-268.364909,-74.69790599999997,-71.409228,-222.25121700000005,-318.8542270000001,-67.65228799999997
2024-03-28 09:00:00,-21.822896,-41.73258700000001,-265.12057699999997,-72.886702,-73.43239900000002,-192.20402599999989,-305.2080259999999,-65.928156
2024-03-28 10:00:00,-21.50962400000001,-40.530372,-260.846596,-70.028181,-66.80513800000003,-126.79908099999993,-221.69310899999988,-42.758264000000004
2024-03-28 11:00:00,-21.108237000000003,-39.472905,-257.46679400000005,-69.06085499999999,-52.981841,-69.68385999999997,-184.48031100000003,-42.998968999999974
2024-03-28 12:00:00,-20.774702999999995,-38.560984000000005,-254.23377399999998,-70.23237900000001,-40.35709399999999,-64.056858,-186.01903900000002,-42.300761999999985
2024-03-28 13:00:00,-20.608635999999997,-38.113459000000006,-250.79578400000003,-71.506352,-40.200097,-57.959906,-184.259459,-39.080381
2024-03-28 14:00:00,-20.964652,-38.413878999999994,-252.094514,-73.99065300000001,-47.918782,-56.726448000000005,-193.07548000000003,-38.189051
2024-03-28 15:00:00,-21.843416,-39.886379999999996,-261.81463699999995,-78.18748800000002,-67.537466,-56.918031000000006,-192.74570599999998,-56.38936800000001
2024-03-28 16:00:00,-23.027069,-42.754565,-281.7948219999999,-84.11545000000001,-71.269074,-83.58141599999999,-205.4676410000001,-74.14056300000001
2024-03-28 17:00:00,-23.925643,-45.31162899999999,-306.152046,-89.47382000000002,-82.544197,-141.73081100000002,-279.167206,-81.14050499999999
2024-03-28 18:00:00,-24.60081500000001,-46.605721,-318.941456,-91.58796400000003,-74.24696399999999,-203.51782100000003,-359.800193,-111.726517
2024-03-28 19:00:00,-24.940440999999996,-46.842033,-312.722842,-90.157927,-61.777942,-205.906991,-365.3144369999998,-109.50941800000001
2024-03-28 20:00:00,-24.486489,-45.272574000000006,-296.671392,-85.71480199999999,-60.974002999999996,-195.29158200000012,-340.7608219999999,-106.64299499999998
2024-03-28 21:00:00,-23.927838000000005,-43.888723,-280.2041799999999,-81.44606900000001,-68.792588,-160.15059,-291.863736,-99.07984599999997
2024-03-28 22:00:00,-23.283241000000004,-42.309559,-262.236634,-76.569946,-73.579491,-150.39552899999998,-266.98977900000006,-92.69434300000002
2024-03-28 23:00:00,-22.464394,-40.21152700000002,-243.47390400000003,-71.56690900000002,-75.490389,-133.35713699999997,-252.93108599999996,-85.119779
2024-03-29 00:00:00,-21.935912000000002,-38.808097999999994,-229.61771899999997,-68.29777800000001,-53.892624999999995,-120.85741999999999,-220.370769,-66.590625
2024-03-29 01:00:00,-21.744493000000002,-38.073157,-220.30369999999994,-66.148742,-51.729140999999984,-139.518643,-228.270563,-76.55390899999999
2024-03-29 02:00:00,-21.713676000000003,-37.739945999999996,-216.11118000000005,-64.882295,-45.588216,-165.69780199999997,-249.03239399999998,-85.95950900000001
2024-03-29 03:00:00,-21.755105,-37.768321,-213.46027700000002,-64.072233,-45.85795900000001,-178.395263,-268.563895,-85.871069
2024-03-29 04:00:00,-21.676757,-38.125296,-213.24180900000002,-64.027954,-51.783775,-188.432578,-262.48061499999994,-83.716199
2024-03-29 05:00:00,-21.461688,-38.268237,-212.96119199999995,-64.214899,-54.730312,-198.98097400000003,-260.1621369999999,-79.330519
2024-03-29 06:00:00,-21.828038,-39.092071000000004,-215.51099499999998,-64.5111,-63.856139999999996,-186.46721100000005,-235.77326,-69.064144
2024-03-29 07:00:00,-22.325620999999998,-41.104779,-229.57578099999995,-67.002957,-55.228132999999985,-155.52807500000003,-215.1133760000001,-52.89121299999998
2024-03-29 08:00:00,-22.763509000000003,-43.726749000000005,-248.55963400000002,-70.270651,-50.549735,-144.33457300000015,-208.35377499999998,-38.277164
2024-03-29 09:00:00,-22.852053,-45.426856,-261.612218,-71.537599,-55.573795999999994,-129.69261900000006,-217.81067099999996,-37.874938999999976
2024-03-29 10:00:00,-22.605278,-46.296734,-266.61334099999993,-70.968153,-47.31051,-121.33621100000016,-218.21482500000002,-32.660825
2024-03-29 11:00:00,-22.260155,-46.67187500000001,-268.327355,-70.396591,-45.618865,-117.656898,-206.313907,-28.328063000000004
2024-03-29 12:00:00,-21.99702,-46.612942999999994,-265.35315599999996,-70.099503,-48.00135499999999,-122.06786200000008,-215.5396620000001,-38.35885900000001
2024-03-29 13:00:00,-21.687964000000004,-46.35995500000001,-257.208397,-70.25008600000001,-52.804717,-127.50879299999997,-220.52746499999995,-34.524001999999996
2024-03-29 14:00:00,-21.743829,-46.497545,-252.62084599999994,-71.43831,-50.557435,-123.47472100000002,-213.58942799999994,-41.130218
