datetime,se1_metered_consumption_excluding_interruptible_load,se2_metered_consumption_excluding_interruptible_load,se3_metered_consumption_excluding_interruptible_load,se4_metered_consumption_excluding_interruptible_load,se1_interruptible_load,se2_interruptible_load,se3_interruptible_load,se4_interruptible_load,se1_profiled_supply_consumption,se2_profiled_supply_consumption,se3_profiled_supply_consumption,se4_profiled_supply_consumption,se1_metered_consumption_over_50mw,se2_metered_consumption_over_50mw,se3_metered_consumption_over_50mw,se4_metered_consumption_over_50mw,se1_energy_storage_consumption,se2_energy_storage_consumption,se3_energy_storage_consumption,se4_energy_storage_consumption
2018-01-05 21:00:00,-935.9839740000002,-1525.2250270000002,-6335.501507000001,-1452.246896,-20.081884,-5.26065,-41.752342,-2.182,-357.413345,-760.112578,-4907.991567,-1582.90335,,,,,,,,
2018-01-05 22:00:00,-924.5318490000001,-1485.194273,-6070.990395000001,-1377.6988820000004,-11.696335,-5.3214,-44.432546,-2.042,-344.388144,-732.89689,-4704.143355,-1514.53575,,,,,,,,
2018-01-05 23:00:00,-915.7758680000001,-1434.1071160000001,-5884.157374000001,-1305.7174519999999,-6.656193,-5.58135,-42.71983,-1.897,-330.370733,-702.106613,-4451.631761,-1433.298986,,,,,,,,
2018-01-06 00:00:00,-868.7856660000001,-1360.94078,-5723.6682120000005,-1280.541143,-3.121041,-5.1213,-45.889258,-1.898,-319.363976,-677.657614,-4257.871075,-1366.416485,,,,,,,,
2018-01-06 01:00:00,-860.788686,-1330.8496969999999,-5616.160185000001,-1258.1565980000003,-2.770317,-4.8398,-47.206802,-1.992,-311.899461,-662.533842,-4126.512169,-1315.649512,,,,,,,,
2018-01-06 02:00:00,-868.412446,-1319.978608,-5583.442886,-1247.1276619999999,-2.860131,-4.70315,-48.583718,-2.162,-309.370541,-656.068559,-4088.242894,-1298.331312,,,,,,,,
2018-01-06 03:00:00,-863.410292,-1327.0120919999997,-5609.175072999999,-1239.1807509999999,-1.986933,-4.69,-50.998194,-2.154,-308.435405,-656.680841,-4098.365141,-1294.396897,,,,,,,,
2018-01-06 04:00:00,-871.1603630000001,-1337.2256000000002,-5615.991856999999,-1243.3698980000001,-1.818088,-4.55675,-40.252306,-2.172,-308.716105,-660.260049,-4139.89457,-1303.686821,,,,,,,,
2018-01-06 05:00:00,-853.839972,-1352.375482,-5687.157887,-1273.187975,-1.745999,-5.45555,-35.441978,-1.925,-309.711538,-670.270467,-4200.577581,-1320.20044,,,,,,,,
2018-01-06 06:00:00,-875.5453299999998,-1401.722155,-5934.854073999999,-1308.029355,-1.935723,-5.7961,-41.09875,-1.943,-316.340206,-688.300695,-4326.577591,-1353.726573,,,,,,,,
2018-01-06 07:00:00,-887.286949,-1456.0584569999996,-6128.73081,-1390.632098,-1.925229,-5.53285,-48.539022,-1.913,-323.797196,-710.320364,-4501.645504,-1412.186037,,,,,,,,
2018-01-06 08:00:00,-893.249574,-1552.626293,-6295.473753999999,-1424.690383,-4.503365,-5.85475,-51.688586,-2.075,-335.522857,-741.809624,-4742.451807,-1473.78645,,,,,,,,
2018-01-06 09:00:00,-912.0684620000001,-1590.6740680000003,-6357.191582,-1464.655752,-9.904453,-5.6876,-49.256858,-2.101,-343.166857,-762.941791,-4997.487087,-1544.073825,,,,,,,,
2018-01-06 10:00:00,-919.9171520000001,-1626.7867449999999,-6444.420563,-1518.450239,-3.380084,-5.6273,-44.888108,-2.067,-351.293492,-782.43632,-5238.92038,-1610.083129,,,,,,,,
2018-01-06 11:00:00,-927.472875,-1653.4898199999998,-6581.550882,-1526.9002960000003,-6.724344,-5.2858,-43.486176,-2.15,-358.18422,-793.6412,-5357.508436,-1652.684061,,,,,,,,
2018-01-06 12:00:00,-915.454445,-1659.0416899999998,-6583.57872,-1521.9341529999997,-7.78892,-6.0425,-42.904006,-2.113,-359.201909,-792.152519,-5390.676207,-1672.979305,,,,,,,,
2018-01-06 13:00:00,-925.4276110000001,-1666.51879,-6602.618686,-1524.6992819999996,-11.554157,-5.5027,-44.366034,-1.892,-360.107494,-791.395857,-5357.108167,-1674.254775,,,,,,,,
2018-01-06 14:00:00,-927.120696,-1634.7343559999997,-6591.812889,-1501.996741,-6.084638,-5.6945,-49.121916,-1.986,-369.751793,-808.831887,-5380.345442,-1677.479195,,,,,,,,
2018-01-06 15:00:00,-933.773614,-1671.6446070000002,-6693.550511,-1526.390641,-4.535275,-5.657,-49.285622,-2.041,-383.370875,-866.41648,-5627.807404,-1729.896721,,,,,,,,
2018-01-06 16:00:00,-946.57786,-1682.2614649999998,-6718.48243,-1539.2780329999998,-2.920942,-5.69,-45.45494,-2.012,-396.120264,-910.18066,-5997.649536,-1872.926445,,,,,,,,
2018-01-06 17:00:00,-949.779987,-1631.2684789999998,-6636.837624000001,-1528.3182000000002,-3.052643,-5.8577,-41.31661,-2.125,-398.071914,-918.890614,-6187.6686,-1954.181283,,,,,,,,
2018-01-06 18:00:00,-920.046543,-1636.030314,-6529.458715,-1499.422673,-3.067084,-5.91715,-40.059618,-2.13,-391.42526,-899.17496,-6202.321495,-1946.875222,,,,,,,,
2018-01-06 19:00:00,-910.329852,-1636.8011340000003,-6476.532257,-1462.9525009999995,-2.92686,-5.14855,-44.062144,-2.169,-383.945989,-874.53878,-6066.144652,-1895.265605,,,,,,,,
2018-01-06 20:00:00,-892.9208339999999,-1594.447112,-6412.207671,-1433.4764659999996,-2.994997,-4.758,-46.290086,-2.046,-374.800183,-848.898405,-5853.892922,-1841.156433,,,,,,,,
2018-01-06 21:00:00,-890.6868559999999,-1526.4421059999997,-6173.980527000001,-1418.898346,-4.001288,-5.14165,-45.740928,-2.182,-365.442851,-823.8938,-5664.0184,-1793.609089,,,,,,,,
2018-01-06 22:00:00,-882.149497,-1496.5043360000002,-5990.798556,-1366.8925499999998,-3.152062,-5.75795,-47.07305,-2.07,-353.664521,-798.145569,-5452.579739,-1740.858553,,,,,,,,
2018-01-06 23:00:00,-843.7502920000001,-1391.7096890000003,-5813.464137000001,-1314.8005470000003,-3.047249,-5.4566,-48.911438,-2.105,-343.106889,-770.41549,-5231.557792,-1679.133447,,,,,,,,
2018-01-07 00:00:00,-845.8495760000001,-1334.8819540000002,-5770.406351,-1289.795892,-3.066855,-5.4475,-49.401338,-2.111,-332.091211,-745.250415,-5026.107353,-1626.944721,,,,,,,,
2018-01-07 01:00:00,-872.4503520000001,-1331.4295680000002,-5760.757529,-1276.57926,-9.160404,-5.2293,-44.946818,-1.909,-327.395984,-731.146446,-4906.655911,-1599.684096,,,,,,,,
2018-01-07 02:00:00,-859.06961,-1314.805007,-5696.011386000001,-1273.172971,-5.7306,-5.69265,-48.721798,-1.886,-325.119817,-723.613999,-4853.26282,-1597.300632,,,,,,,,
2018-01-07 03:00:00,-849.6218799999999,-1299.845497,-5715.874195,-1262.2694889999998,-3.229556,-5.51525,-49.31713,-1.89,-324.61765,-722.482382,-4895.975949,-1611.135851,,,,,,,,
2018-01-07 04:00:00,-859.6627020000001,-1294.9388840000001,-5721.971325999999,-1292.586625,-4.073675,-5.67195,-50.576422,-2.069,-327.203967,-727.453955,-4938.654725,-1635.514834,,,,,,,,
2018-01-07 05:00:00,-838.9539970000001,-1306.3858979999995,-5813.14523,-1319.3073119999997,-6.879994,-6.16595,-49.79275,-2.093,-331.485665,-740.009277,-5013.472153,-1671.22989,,,,,,,,
2018-01-07 06:00:00,-851.54428,-1321.7289989999997,-5970.310491,-1359.144791,-3.188648,-5.83975,-48.311492,-2.156,-337.078838,-755.819348,-5147.947862,-1719.896547,,,,,,,,
2018-01-07 07:00:00,-859.0925730000001,-1323.978618,-6106.849654999999,-1434.880665,-3.258252,-5.8426,-51.438228,-1.989,-345.384546,-773.584347,-5327.193315,-1789.88284,,,,,,,,
2018-01-07 08:00:00,-886.6387819999999,-1360.656977,-6249.197322000001,-1468.6991399999997,-3.44398,-6.1381,-52.02437,-2.132,-359.254859,-797.294591,-5542.9338,-1864.6465,,,,,,,,
2018-01-07 09:00:00,-885.170259,-1383.820384,-6349.649158000001,-1521.3037649999999,-3.357164,-6.1116,-49.156058,-2.2,-372.021726,-815.021161,-5770.062075,-1943.59435,,,,,,,,
2018-01-07 10:00:00,-885.3026870000001,-1411.2167140000001,-6516.270364,-1570.5115570000003,-3.348843,-6.04335,-46.838692,-2.09,-384.576065,-830.536646,-5843.68282,-1939.923388,,,,,,,,
2018-01-07 11:00:00,-909.0164489999999,-1444.101787,-6607.158713999999,-1577.634419,-3.506643,-6.09125,-48.924698,-2.021,-394.351617,-834.632433,-5768.680888,-1898.494921,,,,,,,,
2018-01-07 12:00:00,-926.7706059999998,-1456.216674,-6647.190162999999,-1575.882523,-3.69099,-6.2021,-50.599316,-1.947,-395.862487,-823.236514,-5672.26237,-1837.19677,,,,,,,,
2018-01-07 13:00:00,-926.887475,-1415.5436119999997,-6605.440451,-1563.37979,-3.550466,-6.3024,-50.925334,-1.957,-399.858631,-813.383534,-5596.90062,-1779.537007,,,,,,,,
2018-01-07 14:00:00,-946.3292439999999,-1377.894324,-6585.328981,-1565.6514940000002,-3.553387,-6.1509,-50.98419,-2.082,-409.830418,-813.727375,-5568.687865,-1758.664302,,,,,,,,
2018-01-07 15:00:00,-974.2974570000001,-1371.873175,-6565.444285,-1572.88046,-3.723166,-5.6847,-51.076142,-2.09,-422.586044,-845.462243,-5718.179374,-1825.793091,,,,,,,,
2018-01-07 16:00:00,-984.540816,-1387.779217,-6589.6000220000005,-1618.551356,-3.747411,-5.80055,-47.080722,-2.104,-433.062979,-877.995833,-6040.730193,-2021.598667,,,,,,,,
2018-01-07 17:00:00,-992.6301159999999,-1431.4262039999999,-6648.97331,-1641.4316729999998,-6.050383,-6.2128,-46.421378,-2.14,-431.897951,-871.227817,-6173.672472,-2130.448876,,,,,,,,
2018-01-07 18:00:00,-979.0825529999998,-1447.4828479999999,-6559.707726999999,-1632.063503,-6.933026,-6.16815,-46.927762,-2.184,-425.193976,-852.904704,-6129.00393,-2124.996331,,,,,,,,
2018-01-07 19:00:00,-976.8008910000001,-1447.176116,-6512.575395000002,-1600.3326410000002,-11.806526,-6.5863,-50.087694,-2.168,-418.229834,-832.421299,-5947.581458,-2068.663594,,,,,,,,
2018-01-07 20:00:00,-955.188637,-1433.0343759999998,-6346.506217000001,-1550.1725879999997,-7.272523,-6.88455,-51.198128,-2.001,-407.379007,-805.71171,-5686.203628,-1980.577217,,,,,,,,
2018-01-07 21:00:00,-942.9906839999999,-1358.0192359999999,-6252.764506999999,-1495.214185,-7.23688,-6.9901,-50.110966,-2.009,-394.639613,-778.718327,-5370.752994,-1883.369586,,,,,,,,
2018-01-07 22:00:00,-906.510799,-1342.705146,-6050.387368,-1477.31261,-11.505973,-6.04155,-50.234338,-2.171,-377.816849,-743.820247,-5004.174253,-1771.503219,,,,,,,,
2018-01-07 23:00:00,-895.952338,-1278.5482780000002,-5944.678340000001,-1429.1893089999999,-9.34088,-6.30705,-51.437214,-2.112,-361.593006,-705.185028,-4629.270559,-1653.147415,,,,,,,,
2018-01-08 00:00:00,-890.4331099999999,-1250.265817,-5898.4839950000005,-1380.1311039999998,-8.574418,-6.1847,-50.924648,-2.055,-352.613138,-682.611572,-4381.466968,-1578.890666,,,,,,,,
2018-01-08 01:00:00,-878.645327,-1237.5818239999999,-5902.000136,-1372.40262,-12.192645,-5.8461,-52.089222,-1.917,-347.984463,-670.485614,-4269.378923,-1535.738441,,,,,,,,
2018-01-08 02:00:00,-868.7926550000001,-1239.953616,-5923.5114109999995,-1365.6315179999997,-4.704637,-5.10645,-56.037994,-1.797,-348.900122,-668.657941,-4259.853001,-1522.728839,,,,,,,,
2018-01-08 03:00:00,-852.0212469999999,-1234.3210740000002,-5970.351783,-1377.4491050000004,-3.658908,-4.9236,-59.070218,-2.043,-353.038256,-674.555332,-4300.694736,-1518.558996,,,,,,,,
2018-01-08 04:00:00,-860.24201,-1251.9060270000002,-6045.833138,-1412.3377159999998,-3.752962,-5.81685,-59.346062,-2.162,-365.500577,-694.116436,-4388.710202,-1534.492529,,,,,,,,
2018-01-08 05:00:00,-874.9567920000001,-1269.40416,-6374.247765,-1504.944064,-3.718409,-6.32325,-59.679982,-2.037,-376.959769,-727.474723,-4593.134597,-1592.362987,,,,,,,,
2018-01-08 06:00:00,-940.6165299999999,-1456.086736,-7227.091574000001,-1803.153735,-3.800648,-6.52035,-60.833164,-1.924,-389.872789,-768.461135,-4983.081639,-1708.082045,,,,,,,,
2018-01-08 07:00:00,-997.7107440000001,-1687.919764,-8118.525356000001,-2134.617211,-5.478808,-7.766,-59.946766,-1.903,-391.982652,-787.986761,-5241.663235,-1790.51248,,,,,,,,
2018-01-08 08:00:00,-1044.9907529999998,-1741.8182059999997,-8359.244491,-2216.5138,-16.097991,-7.0396,-54.83093,-1.962,-392.21294,-782.455121,-5266.377481,-1788.983985,,,,,,,,
2018-01-08 09:00:00,-1052.225457,-1650.8898009999998,-8355.519232,-2197.05933,-14.484628,-6.75135,-52.884828,-2.067,-387.849209,-768.815152,-5212.706152,-1769.122044,,,,,,,,
2018-01-08 10:00:00,-1029.7308489999998,-1750.3057939999999,-8417.361731,-2226.5412269999997,-18.779743,-6.8865,-53.590228,-2.0,-386.049655,-762.395279,-5152.610773,-1748.198031,,,,,,,,
2018-01-08 11:00:00,-1013.9115120000004,-1757.4843210000001,-8364.337262,-2227.5638369999997,-16.36925,-7.5535,-55.898284,-1.998,-384.006446,-757.424096,-5062.518045,-1738.993614,,,,,,,,
2018-01-08 12:00:00,-999.276056,-1735.5205319999998,-8297.02656,-2182.9174920000005,-18.34073,-7.65605,-50.096428,-2.162,-380.84134,-749.908315,-4980.032295,-1722.661683,,,,,,,,
2018-01-08 13:00:00,-1006.666055,-1752.5880159999997,-8289.560685999999,-2216.3772369999997,-14.756036,-7.92155,-48.49997,-1.799,-379.51852,-737.640706,-4847.533287,-1693.70371,,,,,,,,
2018-01-08 14:00:00,-1018.412621,-1769.285253,-8246.817073999999,-2205.617162,-12.558804,-7.61225,-46.385996,-1.777,-389.458619,-741.858569,-4854.323119,-1693.965871,,,,,,,,
2018-01-08 15:00:00,-1001.3692440000001,-1789.5061979999998,-8224.354722,-2174.275473,-8.449375,-7.5416,-44.62967,-2.058,-405.36296,-780.546134,-5084.693098,-1759.915497,,,,,,,,
2018-01-08 16:00:00,-973.8465450000001,-1742.044263,-8056.4403379999985,-2140.010181,-5.942247,-6.73875,-45.76364,-2.175,-419.525204,-816.283799,-5537.424434,-1917.942312,,,,,,,,
2018-01-08 17:00:00,-975.480336,-1707.5775190000002,-7838.717231,-2016.8680729999999,-4.008522,-6.97665,-45.696732,-2.094,-421.49815,-824.025279,-5872.399258,-2026.557917,,,,,,,,
2018-01-08 18:00:00,-974.4725650000001,-1643.6952589999999,-7593.971694,-1920.7851880000003,-5.559064,-6.5521,-47.5476,-2.196,-412.034925,-803.678339,-5913.398932,-2024.138437,,,,,,,,
2018-01-08 19:00:00,-972.9462520000001,-1608.5905139999998,-7272.346629,-1875.5915830000001,-3.535718,-6.3453,-49.36232,-2.119,-401.261655,-780.315477,-5801.500512,-1969.994014,,,,,,,,
2018-01-08 20:00:00,-909.1998689999999,-1505.218608,-7063.408479000001,-1792.522223,-3.405684,-5.90745,-50.005916,-2.056,-389.959105,-757.09331,-5587.199605,-1893.758369,,,,,,,,
2018-01-08 21:00:00,-919.0131289999999,-1438.7246389999998,-6858.406050999999,-1705.4371789999998,-6.959422,-5.73045,-49.596012,-2.146,-374.256704,-726.096477,-5263.963061,-1795.273438,,,,,,,,
2018-01-08 22:00:00,-890.482685,-1389.1019110000002,-6592.345850999999,-1643.1071259999997,-3.366327,-5.9193,-45.992962,-2.028,-356.096097,-686.548237,-4869.696976,-1677.236955,,,,,,,,
2018-01-08 23:00:00,-878.6755099999999,-1338.461049,-6329.858209999999,-1593.8045870000003,-3.285519,-5.8593,-45.205248,-2.003,-333.620919,-640.882177,-4465.626669,-1555.577094,,,,,,,,
2018-01-09 00:00:00,-846.5788480000001,-1270.6182080000003,-6154.187008999999,-1508.824962,-3.144371,-6.4442,-45.15649,-1.722,-320.285046,-614.503576,-4216.479405,-1488.934422,,,,,,,,
2018-01-09 01:00:00,-851.740414,-1248.428632,-6046.114071,-1472.2228769999997,-3.102743,-6.32145,-46.019506,-1.913,-313.087211,-603.55021,-4101.583292,-1460.983326,,,,,,,,
2018-01-09 02:00:00,-848.393343,-1245.0281,-5976.402966999999,-1457.8098389999998,-6.929695,-5.9079,-46.671646,-1.651,-310.257755,-605.18216,-4065.080835,-1456.821405,,,,,,,,
2018-01-09 03:00:00,-837.895687,-1258.486087,-5946.840878999999,-1485.2115270000002,-6.324289,-5.622,-50.390262,-1.768,-313.851924,-616.536946,-4086.913736,-1462.827464,,,,,,,,
2018-01-09 04:00:00,-847.1761849999999,-1274.91946,-5975.215308999999,-1510.4094969999999,-14.978883,-5.88085,-50.832324,-2.03,-321.479893,-638.978379,-4178.573213,-1486.862021,,,,,,,,
2018-01-09 05:00:00,-875.0891670000001,-1297.19208,-6283.752046,-1599.2226130000001,-17.632759,-5.8085,-49.543754,-1.961,-332.062727,-677.961281,-4409.848385,-1553.217465,,,,,,,,
2018-01-09 06:00:00,-935.333182,-1436.0705279999997,-7023.977908,-1939.1997809999998,-17.217388,-6.92695,-48.26802,-1.986,-344.000199,-725.603481,-4833.998619,-1690.545668,,,,,,,,
2018-01-09 07:00:00,-998.777143,-1651.6002749999998,-7977.077215999999,-2221.264407,-20.346671,-6.8901,-46.49136,-2.006,-344.484707,-749.194837,-5120.948249,-1797.164867,,,,,,,,
2018-01-09 08:00:00,-1012.3564450000002,-1701.4851579999997,-8235.989848000001,-2334.8834460000003,-13.838007,-7.24885,-42.780714,-1.998,-342.64198,-747.331755,-5095.828832,-1791.346512,,,,,,,,
2018-01-09 09:00:00,-1023.6694559999999,-1712.289409,-8184.204386,-2309.521218,-20.098698,-6.70475,-41.72766,-2.009,-335.682477,-736.270752,-5031.951281,-1765.254362,,,,,,,,
2018-01-09 10:00:00,-1009.9609029999999,-1676.2581399999997,-8265.515722000002,-2339.377285,-21.357035,-6.87365,-43.488258,-1.942,-333.266587,-732.242478,-4991.504419,-1720.772306,,,,,,,,
2018-01-09 11:00:00,-990.4793729999999,-1665.859862,-8199.256002000002,-2316.8791619999993,-14.708119,-6.8034,-35.11427,-2.117,-333.302363,-725.048285,-4925.364773,-1671.408341,,,,,,,,
2018-01-09 12:00:00,-1005.1522389999998,-1663.2939970000002,-8154.913977999999,-2241.679802,-8.91353,-7.2356,-36.036852,-2.049,-333.784491,-714.778993,-4881.061169,-1621.069635,,,,,,,,
2018-01-09 13:00:00,-1010.345635,-1652.2316819999999,-8185.576833000002,-2241.63007,-12.363195,-7.5075,-35.319638,-2.007,-331.795503,-706.816107,-4803.021228,-1581.503473,,,,,,,,
2018-01-09 14:00:00,-988.9267080000001,-1645.0512780000004,-8072.454221999999,-2225.6080249999995,-13.361226,-7.71895,-33.763502,-1.86,-340.200676,-721.58476,-4849.215108,-1600.788949,,,,,,,,
2018-01-09 15:00:00,-997.8350060000001,-1683.7732100000003,-8123.768198,-2226.092435,-15.135918,-7.1487,-34.363752,-1.813,-354.543451,-775.74664,-5144.14687,-1685.431427,,,,,,,,
2018-01-09 16:00:00,-986.758191,-1693.9571049999997,-8050.219512999999,-2131.2372780000005,-11.249519,-6.0499,-35.755372,-1.859,-368.045902,-836.837531,-5661.987207,-1871.417001,,,,,,,,
2018-01-09 17:00:00,-986.4235090000001,-1675.6728940000003,-7836.497284,-2035.8882660000002,-18.515463,-5.58225,-39.035336,-2.074,-371.647002,-863.103584,-6067.902723,-1991.218368,,,,,,,,
2018-01-09 18:00:00,-970.069936,-1631.3839049999997,-7535.590614000001,-1930.580655,-21.50931,-5.8766,-40.140006,-2.08,-364.20451,-852.259719,-6130.910209,-1982.3585,,,,,,,,
2018-01-09 19:00:00,-943.27153,-1618.2488890000002,-7362.510752,-1875.5070869999997,-19.252274,-6.5655,-42.255528,-2.096,-359.220726,-843.802278,-6040.658835,-1923.763142,,,,,,,,
2018-01-09 20:00:00,-901.075786,-1551.6089470000002,-7095.340876999999,-1790.9017909999998,-13.977281,-7.01135,-50.066292,-1.954,-350.686937,-832.055676,-5824.556667,-1833.232584,,,,,,,,
2018-01-09 21:00:00,-901.669145,-1497.926383,-6822.508656999999,-1691.5229890000003,-12.562,-7.2134,-48.640662,-2.137,-338.263955,-812.675178,-5542.021423,-1733.887607,,,,,,,,
2018-01-09 22:00:00,-854.9806080000001,-1441.150795,-6556.825926,-1605.349839,-9.22856,-7.43815,-49.552128,-1.979,-322.305586,-782.020875,-5177.129229,-1604.900478,,,,,,,,
2018-01-09 23:00:00,-836.3103679999998,-1389.0957400000002,-6373.979790000001,-1524.048327,-3.316967,-7.10575,-52.224932,-1.961,-304.495564,-747.463171,-4798.612176,-1477.974405,,,,,,,,
2018-01-10 00:00:00,-829.7421180000001,-1341.677244,-6157.791826999999,-1456.414683,-3.261818,-7.2851,-56.483966,-1.886,-294.95358,-731.339564,-4587.774956,-1409.095863,,,,,,,,
2018-01-10 01:00:00,-819.469719,-1297.1279719999998,-6171.238920999998,-1423.7317870000002,-4.075735,-6.93145,-60.988064,-1.859,-291.792746,-728.744004,-4529.820158,-1369.474673,,,,,,,,
2018-01-10 02:00:00,-816.3215829999999,-1252.4778170000004,-6170.803953,-1402.587547,-3.113604,-7.03945,-58.557926,-1.781,-292.710121,-735.341642,-4526.826398,-1357.998959,,,,,,,,
2018-01-10 03:00:00,-814.195764,-1277.9005359999996,-6187.016129,-1395.6052549999997,-5.87222,-7.30625,-58.356826,-2.0,-300.128469,-752.89179,-4580.090592,-1354.00978,,,,,,,,
2018-01-10 04:00:00,-829.9331520000001,-1308.840635,-6306.119027,-1415.6558089999999,-3.422698,-7.1793,-55.184856,-2.096,-311.60527,-782.217491,-4692.060539,-1362.061481,,,,,,,,
2018-01-10 05:00:00,-880.4593409999999,-1418.0090579999996,-6642.148109,-1551.515566,-4.797521,-7.0641,-55.93544,-2.164,-327.746824,-825.960148,-4915.585757,-1409.439236,,,,,,,,
2018-01-10 06:00:00,-973.0944300000001,-1628.569047,-7483.2611210000005,-1850.5215409999998,-4.496276,-8.0898,-53.356236,-1.971,-346.446966,-878.466656,-5338.475037,-1530.744805,,,,,,,,
2018-01-10 07:00:00,-1053.6845340000002,-1807.396974,-8281.686125000002,-2093.851508,-4.639968,-9.4208,-51.579778,-1.87,-355.690083,-906.562716,-5644.541012,-1619.714734,,,,,,,,
2018-01-10 08:00:00,-1073.2864080000002,-1846.1681319999996,-8610.830705,-2181.442579,-13.198893,-9.9036,-54.614926,-2.103,-354.334173,-904.175735,-5592.322984,-1615.170208,,,,,,,,
2018-01-10 09:00:00,-1069.47132,-1866.5148859999997,-8606.213947999999,-2181.0873960000004,-7.74856,-8.73505,-56.145364,-1.892,-350.355297,-895.867142,-5481.457529,-1592.047489,,,,,,,,
2018-01-10 10:00:00,-1062.686271,-1845.636874,-8682.340703,-2195.728373,-3.940117,-8.9812,-46.131926,-2.023,-351.052815,-891.767192,-5444.596335,-1600.066689,,,,,,,,
2018-01-10 11:00:00,-1078.9355950000001,-1860.4913609999999,-8584.505874999999,-2201.12724,-3.938082,-12.81195,-38.185806,-1.933,-351.5552,-877.862211,-5374.677066,-1609.975061,,,,,,,,
2018-01-10 12:00:00,-1107.028167,-1828.7235730000002,-8539.357146,-2178.045437,-3.996413,-14.92475,-40.721168,-2.066,-351.433732,-864.513029,-5307.576806,-1604.491547,,,,,,,,
2018-01-10 13:00:00,-1078.6159360000001,-1858.081333,-8566.43973,-2204.951262,-3.865338,-15.8131,-48.012246,-1.83,-351.987353,-857.202783,-5244.074281,-1585.476966,,,,,,,,
2018-01-10 14:00:00,-1091.381939,-1901.699672,-8588.697207,-2190.370988,-3.885773,-16.97385,-52.520684,-1.82,-364.208523,-878.649793,-5273.700495,-1589.709623,,,,,,,,
2018-01-10 15:00:00,-1114.8645649999999,-1907.8239590000003,-8544.917253,-2165.354316,-7.293675,-16.4502,-53.718936,-2.065,-388.79816,-939.714404,-5510.133523,-1652.560276,,,,,,,,
2018-01-10 16:00:00,-1081.495576,-1813.3595209999999,-8263.751915999997,-2033.103713,-20.831948,-15.95095,-54.81175,-2.078,-410.829598,-1002.552093,-5916.622681,-1798.935385,,,,,,,,
2018-01-10 17:00:00,-1070.5333620000001,-1747.546855,-7990.795266,-1939.9158129999998,-8.367879,-16.42995,-49.891902,-2.192,-417.475539,-1026.901247,-6199.226692,-1892.194076,,,,,,,,
2018-01-10 18:00:00,-1047.648569,-1704.9296499999998,-7717.715572,-1869.4693300000001,-3.998112,-16.30175,-49.581124,-2.018,-410.418146,-1013.373585,-6186.695725,-1874.095241,,,,,,,,
2018-01-10 19:00:00,-1038.755441,-1722.9047260000002,-7515.730838,-1797.263346,-4.011172,-16.5035,-47.936698,-1.936,-406.278145,-999.137026,-6018.720595,-1817.442886,,,,,,,,
2018-01-10 20:00:00,-995.852656,-1710.782325,-7301.1236119999985,-1754.630042,-3.74687,-16.2643,-48.326338,-2.132,-399.252479,-982.578749,-5760.230564,-1735.132255,,,,,,,,
2018-01-10 21:00:00,-981.446732,-1590.5148109999998,-7039.190460000001,-1669.523679,-3.788987,-16.1511,-50.55114,-2.105,-387.483111,-959.588853,-5438.529353,-1635.232128,,,,,,,,
2018-01-10 22:00:00,-913.9399420000001,-1559.6864229999996,-6759.216439000001,-1601.209892,-3.924279,-15.7324,-49.816946,-2.065,-371.397005,-927.920419,-5038.982053,-1508.414602,,,,,,,,
2018-01-10 23:00:00,-903.3855629999998,-1504.0719909999998,-6504.785881,-1511.0898839999998,-3.817438,-15.9137,-48.35387,-1.957,-352.972277,-894.619317,-4612.495573,-1381.76491,,,,,,,,
2018-01-11 00:00:00,-899.5056659999999,-1464.3930919999998,-6290.88625,-1461.8999339999998,-3.648364,-16.035,-44.693946,-2.025,-344.930321,-878.50504,-4362.07373,-1311.125108,,,,,,,,
2018-01-11 01:00:00,-885.479648,-1426.408093,-6170.221728999999,-1406.252573,-4.773256,-16.17755,-44.97255,-2.028,-341.718075,-875.34116,-4248.774601,-1275.321237,,,,,,,,
2018-01-11 02:00:00,-873.689127,-1426.423153,-6097.300805000001,-1412.6468610000002,-5.702743,-16.3005,-45.169702,-2.055,-342.063407,-880.681303,-4216.90679,-1264.704432,,,,,,,,
2018-01-11 03:00:00,-895.0193559999999,-1437.16732,-6085.546039999999,-1420.7094399999996,-11.22268,-15.68165,-44.871674,-1.556,-346.692941,-894.970946,-4230.546561,-1265.582591,,,,,,,,
2018-01-11 04:00:00,-906.7766539999999,-1452.0693319999998,-6180.85032,-1436.0038690000001,-7.247289,-15.9765,-48.337092,-1.906,-359.88815,-920.082388,-4298.734477,-1276.904863,,,,,,,,
2018-01-11 05:00:00,-938.2011870000001,-1510.676487,-6532.726042000001,-1553.320574,-11.316392,-16.28305,-47.861822,-2.023,-374.330816,-959.451986,-4508.114147,-1334.057393,,,,,,,,
