datetime,se3_metered_consumption_excluding_interruptible_load,se3_interruptible_load,se3_profiled_supply_consumption,se3_metered_consumption_over_50mw,se3_energy_storage_consumption
2024-08-21 15:00:00,-5764.278940000001,-22.974954999999998,-1550.656766999998,-609.4119999999998,
2024-08-21 16:00:00,-5701.135073000002,-21.897197,-1703.7849599999993,-604.6700000000001,
2024-08-21 17:00:00,-5528.188273999999,-19.665888,-1745.9554319999993,-633.0999999999999,
2024-08-21 18:00:00,-5457.660876999997,-17.587384,-1720.9818199999995,-630.4180000000001,
2024-08-21 19:00:00,-5408.675725999995,-16.083208000000003,-1694.285942000002,-652.8319999999999,
2024-08-21 20:00:00,-5213.323777000001,-21.592154000000004,-1642.5547399999996,-682.9949999999999,
2024-08-21 21:00:00,-4973.745172,-21.580375,-1464.3506390000007,-682.3899999999999,
2024-08-21 22:00:00,-4679.064704999998,-18.976580000000002,-1265.4851080000012,-664.4950000000001,
2024-08-21 23:00:00,-4573.731351,-20.957234,-1155.7826249999998,-668.0029999999999,
2024-08-22 00:00:00,-4406.637216000001,-18.066627999999998,-1079.629097,-699.8969999999999,
2024-08-22 01:00:00,-4400.780814999999,-18.665737,-1045.2640829999998,-695.808,
2024-08-22 02:00:00,-4313.262206000002,-19.306159,-1030.8354079999997,-693.78,
2024-08-22 03:00:00,-4345.814491000001,-20.678129000000002,-1038.9682430000005,-691.764,
2024-08-22 04:00:00,-4539.379228000002,-21.872539999999997,-1062.8904019999998,-716.635,
2024-08-22 05:00:00,-5173.701053999999,-19.913719,-1179.1565090000004,-720.358,
2024-08-22 06:00:00,-5747.014997999995,-21.16717,-1298.7991379999999,-723.2309999999999,
2024-08-22 07:00:00,-5944.376203999994,-21.409947,-1344.9199400000002,-711.3329999999997,
2024-08-22 08:00:00,-5926.121556,-16.975869,-1355.2390609999995,-709.3430000000001,
2024-08-22 09:00:00,-5977.987282999993,-18.379061,-1369.503439,-689.4090000000001,
2024-08-22 10:00:00,-6000.230209,-17.827916999999996,-1389.9508199999998,-702.0999999999999,
2024-08-22 11:00:00,-6012.159643999995,-19.414989000000013,-1403.870293000001,-685.7189999999999,
2024-08-22 12:00:00,-5947.123202999996,-25.320835,-1377.9897569999996,-670.6029999999998,
2024-08-22 13:00:00,-5971.301955999997,-21.647142,-1389.9430959999995,-684.625,
2024-08-22 14:00:00,-5942.411652999995,-25.943281000000002,-1427.7173669999997,-728.174,
2024-08-22 15:00:00,-5742.924548999995,-22.663950999999997,-1546.4611940000004,-732.9459999999999,
2024-08-22 16:00:00,-5706.801335999998,-17.35067,-1718.701416999999,-752.615,
2024-08-22 17:00:00,-5577.720416000002,-20.006665,-1774.892505999999,-776.8759999999999,
2024-08-22 18:00:00,-5502.868637999993,-17.523559,-1766.8696290000003,-785.434,
2024-08-22 19:00:00,-5522.782697000002,-16.386055,-1756.503706000001,-799.3829999999998,
2024-08-22 20:00:00,-5341.970475999997,-17.042971,-1672.4701959999993,-790.345,
2024-08-22 21:00:00,-5003.424400000001,-16.362136999999997,-1472.3304699999997,-788.1449999999996,
2024-08-22 22:00:00,-4702.862496999999,-16.730021,-1275.3448909999997,-794.326,
2024-08-22 23:00:00,-4598.593398000004,-15.497527999999999,-1155.5652559999999,-758.8610000000001,
2024-08-23 00:00:00,-4509.241964000003,-15.782990000000003,-1070.0157669999999,-756.9310000000003,
2024-08-23 01:00:00,-4332.247140000014,-14.898468999999995,-1028.9163800000001,-726.013,
2024-08-23 02:00:00,-4261.3827969999975,-15.603000999999999,-1003.2838920000005,-757.876,
2024-08-23 03:00:00,-4266.709025000003,-14.615109999999998,-997.9993009999998,-768.0449999999995,
2024-08-23 04:00:00,-4472.141591,-17.386119999999995,-1016.7032550000002,-785.6080000000002,
2024-08-23 05:00:00,-5135.177429000007,-17.715604999999996,-1126.7331689999999,-814.0909999999999,
2024-08-23 06:00:00,-5804.165524999999,-19.34516,-1272.1802919999993,-825.8259999999999,
2024-08-23 07:00:00,-6043.030086999994,-18.347479999999997,-1347.497951,-793.3930000000003,
2024-08-23 08:00:00,-6045.495672999992,-20.054651999999997,-1400.9288560000005,-816.5610000000004,
2024-08-23 09:00:00,-6173.058243000003,-20.408262999999994,-1434.293603,-799.8490000000004,
2024-08-23 10:00:00,-6164.57506799999,-19.155293,-1480.1501120000003,-795.9109999999998,
2024-08-23 11:00:00,-6076.847665000007,-18.983858,-1505.4604719999995,-785.8359999999998,
2024-08-23 12:00:00,-5877.318379000004,-18.52682400000001,-1469.2261809999998,-758.7980000000003,
2024-08-23 13:00:00,-5766.290609000003,-18.795311,-1483.9833549999996,-772.3339999999998,
2024-08-23 14:00:00,-5659.225440999998,-19.923074999999994,-1529.7643259999995,-775.9739999999999,
2024-08-23 15:00:00,-5506.9830889999985,-18.934319999999992,-1631.5633810000013,-752.568,
2024-08-23 16:00:00,-5393.120118999999,-18.013333999999993,-1765.5072420000006,-748.622,
2024-08-23 17:00:00,-5282.405116000003,-16.464857,-1795.1808959999996,-745.2059999999998,
2024-08-23 18:00:00,-5101.068895000001,-15.180496999999999,-1749.6883820000007,-756.1279999999999,
2024-08-23 19:00:00,-4995.081396000003,-14.747201000000006,-1689.8477149999994,-764.4619999999999,
2024-08-23 20:00:00,-4828.7544149999985,-15.133785999999995,-1616.5304749999998,-776.725,
2024-08-23 21:00:00,-4576.688965999999,-15.311573999999998,-1480.6290519999986,-786.0909999999999,
2024-08-23 22:00:00,-4354.589726000006,-16.107379000000005,-1330.063181,-781.0009999999999,
2024-08-23 23:00:00,-4204.748262999994,-16.311319,-1208.884209,-779.5919999999998,
2024-08-24 00:00:00,-4168.430615000006,-16.095343999999997,-1126.0852930000008,-777.0360000000001,
2024-08-24 01:00:00,-4061.7057419999965,-17.050836,-1080.4086219999988,-775.4419999999999,
2024-08-24 02:00:00,-3989.8438389999974,-17.584228999999997,-1052.4455699999987,-777.674,
2024-08-24 03:00:00,-3954.9174260000045,-16.65621,-1038.5336019999997,-775.1839999999999,
2024-08-24 04:00:00,-3966.3980220000085,-18.982323,-1016.0686540000003,-779.5249999999999,
2024-08-24 05:00:00,-4001.7923170000035,-18.702459000000005,-1021.0982659999991,-778.306,
2024-08-24 06:00:00,-4127.06433499999,-18.402402000000002,-1131.5922520000004,-785.0939999999998,
2024-08-24 07:00:00,-4292.8088099999995,-18.234744,-1308.3506289999998,-756.9369999999999,
2024-08-24 08:00:00,-4448.042734999994,-19.329202000000002,-1433.0308760000005,-769.106,
2024-08-24 09:00:00,-4565.413934000004,-19.980334,-1485.8181639999987,-763.647,
2024-08-24 10:00:00,-4599.471331000003,-19.066046,-1501.5480510000011,-754.0910000000001,
2024-08-24 11:00:00,-4628.099704999999,-19.119144000000006,-1500.6814639999998,-757.678,
2024-08-24 12:00:00,-4615.380361000002,-20.452374999999996,-1471.6180519999994,-754.461,
2024-08-24 13:00:00,-4534.603340000001,-20.480891000000003,-1436.9306669999996,-756.0269999999999,
2024-08-24 14:00:00,-4552.228036999994,-19.36565,-1430.1909279999998,-763.0040000000002,
2024-08-24 15:00:00,-4589.799981999996,-18.441358,-1475.2450559999997,-768.884,
2024-08-24 16:00:00,-4609.377571999998,-17.836417000000004,-1569.8607250000007,-759.1030000000001,
2024-08-24 17:00:00,-4621.761328999997,-18.826521,-1625.7761229999992,-772.2880000000001,
2024-08-24 18:00:00,-4628.337556,-18.684236999999996,-1610.3082249999986,-753.8009999999999,
2024-08-24 19:00:00,-4603.651299999998,-16.632801,-1591.8882489999999,-748.6759999999998,
2024-08-24 20:00:00,-4520.668431999999,-15.802451999999999,-1531.9955360000004,-749.1300000000002,
2024-08-24 21:00:00,-4349.668094000003,-16.054977,-1401.4303479999992,-743.1940000000003,
2024-08-24 22:00:00,-4202.0560680000035,-15.524949999999999,-1269.3392999999994,-746.3950000000002,
2024-08-24 23:00:00,-4111.440007000005,-21.480591999999998,-1158.8692160000003,-747.046,
2024-08-25 00:00:00,-4072.6568420000153,-25.102911999999996,-1075.58436,-752.5329999999998,
2024-08-25 01:00:00,-4042.840434000003,-25.696934000000002,-1031.74779,-750.3349999999999,
2024-08-25 02:00:00,-3968.820472,-25.627705000000002,-991.9915570000002,-749.6589999999999,
2024-08-25 03:00:00,-3933.7164989999956,-25.817180000000004,-966.2545700000001,-748.2490000000001,
2024-08-25 04:00:00,-3892.808980999999,-25.696863999999998,-941.3853529999997,-750.1329999999998,
2024-08-25 05:00:00,-3964.179636000002,-25.216067000000002,-931.9158509999996,-745.3840000000001,
2024-08-25 06:00:00,-4131.726158000003,-25.330056,-1028.5889259999997,-707.4239999999998,
2024-08-25 07:00:00,-4292.729648999996,-25.866468,-1216.9301689999995,-719.3289999999998,
2024-08-25 08:00:00,-4501.317420999996,-25.827123999999998,-1386.5545420000005,-711.6949999999999,
2024-08-25 09:00:00,-4638.071702999996,-27.527806,-1494.3543700000002,-742.916,
2024-08-25 10:00:00,-4739.493049999997,-31.088746000000015,-1559.2402030000003,-747.1429999999999,
2024-08-25 11:00:00,-4763.639011999992,-30.49917,-1586.5156969999998,-753.4130000000001,
2024-08-25 12:00:00,-4777.141838999997,-30.803784999999994,-1581.0245429999995,-770.752,
2024-08-25 13:00:00,-4771.860577999998,-29.095436999999997,-1551.7406740000004,-772.25,
2024-08-25 14:00:00,-4737.196086999994,-19.192535999999997,-1542.9140569999993,-763.9169999999997,
2024-08-25 15:00:00,-4756.015311999998,-19.221976999999995,-1598.804049999999,-757.1700000000001,
2024-08-25 16:00:00,-4821.538552000002,-18.069976000000004,-1710.5770460000006,-760.7209999999999,
2024-08-25 17:00:00,-4825.709353999992,-17.382349,-1782.8941289999993,-757.1899999999999,
2024-08-25 18:00:00,-4934.043134999997,-17.128149,-1778.2932030000002,-748.1709999999999,
2024-08-25 19:00:00,-4953.736118000001,-17.450825000000002,-1766.142993,-740.956,
2024-08-25 20:00:00,-4892.463012000002,-17.689822000000003,-1689.0069089999995,-740.8410000000002,
2024-08-25 21:00:00,-4696.943427999995,-17.106283999999995,-1483.7920279999992,-773.4489999999998,
2024-08-25 22:00:00,-4538.860260999996,-17.468808,-1283.2143969999995,-761.033,
2024-08-25 23:00:00,-4464.461613999998,-18.112077000000003,-1166.0699370000002,-762.35,
2024-08-26 00:00:00,-4391.541740000001,-18.226577,-1097.915363,-751.1970000000001,
2024-08-26 01:00:00,-4311.319640000002,-17.383894999999995,-1077.512952000001,-762.0030000000002,
2024-08-26 02:00:00,-4302.377167000002,-17.375255,-1058.9281419999998,-769.0459999999999,
2024-08-26 03:00:00,-4376.9043310000025,-17.458879999999997,-1068.807895,-783.88,
2024-08-26 04:00:00,-4639.231603999994,-24.867520000000013,-1109.202979,-778.7719999999998,
2024-08-26 05:00:00,-5302.583249999999,-33.668231,-1220.474028,-778.0720000000001,
2024-08-26 06:00:00,-5914.115216999997,-37.039876,-1344.1659029999998,-772.2179999999998,
2024-08-26 07:00:00,-6121.287866999999,-38.023052,-1390.2371349999992,-762.066,
2024-08-26 08:00:00,-6178.331091999989,-31.662098,-1409.9818539999999,-706.1229999999999,
2024-08-26 09:00:00,-6221.349702999991,-28.218137,-1414.3103819999994,-704.8270000000001,
2024-08-26 10:00:00,-6150.197899999999,-29.259996,-1419.6150330000003,-704.6199999999998,
2024-08-26 11:00:00,-6203.608866999996,-30.357045000000003,-1432.681015,-705.4659999999999,
2024-08-26 12:00:00,-6153.166972000001,-29.988511999999993,-1400.4218859999996,-708.3930000000003,
2024-08-26 13:00:00,-6074.671423999997,-28.873187999999992,-1390.059348,-670.6609999999998,
2024-08-26 14:00:00,-5999.704448999998,-28.409188999999998,-1414.686889,-718.5720000000001,
2024-08-26 15:00:00,-5795.892519999995,-29.304527999999998,-1534.179224,-715.213,
2024-08-26 16:00:00,-5761.517307,-20.13551099999999,-1700.776679,-731.1910000000003,
2024-08-26 17:00:00,-5674.835076999999,-26.581996000000004,-1744.431081,-759.0359999999998,
2024-08-26 18:00:00,-5584.273363000005,-29.511541,-1728.7764379999996,-784.0859999999996,
2024-08-26 19:00:00,-5571.870416000003,-30.443696000000006,-1729.8257999999996,-775.1699999999996,
2024-08-26 20:00:00,-5364.218810000001,-30.72935400000001,-1642.969379,-788.7259999999999,
2024-08-26 21:00:00,-5038.899829000001,-29.690868,-1443.155674,-787.9720000000003,
2024-08-26 22:00:00,-4744.2715329999955,-30.126121,-1241.7474370000004,-789.7150000000001,
2024-08-26 23:00:00,-4492.565662,-28.270853999999993,-1126.3770740000002,-784.4529999999996,
2024-08-27 00:00:00,-4377.863845999998,-27.969027,-1053.194952,-778.232,
2024-08-27 01:00:00,-4307.1690730000055,-28.104698000000003,-1024.7009209999992,-772.5189999999999,
2024-08-27 02:00:00,-4236.9605939999965,-30.167369,-1008.4850779999996,-780.2169999999999,
2024-08-27 03:00:00,-4250.864448999998,-31.147377,-1014.8322829999995,-781.6699999999998,
2024-08-27 04:00:00,-4514.805427000002,-33.865838,-1053.883806,-754.326,
2024-08-27 05:00:00,-5165.854337999994,-35.74121,-1170.2098170000004,-756.267,
2024-08-27 06:00:00,-5716.864218000001,-35.346751999999995,-1293.2145319999993,-745.1709999999999,
2024-08-27 07:00:00,-5907.221223,-34.50903300000001,-1320.2668780000006,-800.876,
2024-08-27 08:00:00,-5921.235546000001,-34.059779,-1335.6309199999992,-772.567,
2024-08-27 09:00:00,-6001.7633380000025,-34.020351,-1340.3904960000007,-789.0709999999999,
2024-08-27 10:00:00,-6040.680354000001,-33.779374,-1347.2765849999998,-797.2409999999999,
2024-08-27 11:00:00,-6008.735778999994,-33.70013999999999,-1361.9458329999993,-781.962,
2024-08-27 12:00:00,-6019.066175000004,-28.739781000000015,-1328.2589299999993,-740.2699999999998,
2024-08-27 13:00:00,-5975.2829870000005,-23.845273000000002,-1316.8004939999996,-736.647,
2024-08-27 14:00:00,-5824.935169999992,-27.209525,-1348.0660289999998,-792.926,
2024-08-27 15:00:00,-5723.955384,-24.320456,-1461.6434289999997,-846.3929999999999,
2024-08-27 16:00:00,-5703.622813999998,-26.686076,-1618.5429380000003,-856.8950000000002,
2024-08-27 17:00:00,-5582.013287000001,-17.727548,-1664.649388999999,-841.4709999999998,
2024-08-27 18:00:00,-5528.823471000001,-17.498896999999992,-1677.0098840000003,-792.8179999999998,
2024-08-27 19:00:00,-5613.896696000008,-16.413174,-1702.1939090000003,-789.1069999999997,
2024-08-27 20:00:00,-5348.766853000009,-17.87836300000001,-1626.047586,-828.8339999999996,
2024-08-27 21:00:00,-5005.152432000002,-17.018807000000002,-1428.076403999999,-815.2420000000002,
2024-08-27 22:00:00,-4729.422976999996,-16.366440000000004,-1227.8187270000003,-820.7170000000001,
2024-08-27 23:00:00,-4549.722057999998,-17.134444000000002,-1116.7126320000007,-816.9589999999998,
2024-08-28 00:00:00,-4443.564652999999,-17.515960999999997,-1044.0707050000005,-839.2060000000001,
2024-08-28 01:00:00,-4440.415663999998,-16.993116,-1016.5974150000001,-840.9980000000003,
2024-08-28 02:00:00,-4398.905407999991,-16.985293,-1009.607102,-814.9139999999999,
2024-08-28 03:00:00,-4329.433183999996,-16.836479,-1015.7992449999999,-817.697,
2024-08-28 04:00:00,-4602.877615000001,-17.234625,-1055.6203259999995,-830.2029999999999,
2024-08-28 05:00:00,-5197.640643,-17.735401,-1167.5677959999994,-804.2130000000001,
2024-08-28 06:00:00,-5743.344008000002,-19.945321,-1287.5804300000004,-786.3919999999998,
2024-08-28 07:00:00,-5926.245219999999,-19.237361000000003,-1316.3038570000006,-763.2649999999999,
2024-08-28 08:00:00,-5897.932703999994,-18.982756,-1322.458426,-761.1109999999996,
2024-08-28 09:00:00,-5926.072260999994,-18.995769,-1323.6487749999994,-774.493,
2024-08-28 10:00:00,-5935.667532999999,-24.839393999999995,-1333.7942819999992,-783.0209999999997,
2024-08-28 11:00:00,-5887.903181000002,-17.650741,-1340.7154249999996,-800.1810000000002,
2024-08-28 12:00:00,-5967.1626089999945,-18.842321000000005,-1315.1510079999987,-837.4780000000004,
2024-08-28 13:00:00,-5881.542909000002,-17.940332,-1304.5395270000004,-800.7150000000001,
2024-08-28 14:00:00,-5851.873189000001,-18.599423999999992,-1335.6150919999998,-796.6360000000001,
2024-08-28 15:00:00,-5699.1589579999945,-17.360501999999997,-1439.5978949999994,-790.112,
2024-08-28 16:00:00,-5713.21061100001,-15.942316999999997,-1581.1700309999997,-770.742,
2024-08-28 17:00:00,-5571.351931999999,-16.908618999999998,-1617.9733310000013,-768.8029999999999,
2024-08-28 18:00:00,-5495.930278999998,-18.816775,-1626.2890569999995,-759.0039999999999,
2024-08-28 19:00:00,-5529.386466999998,-16.856581,-1674.998832000001,-787.1080000000002,
2024-08-28 20:00:00,-5320.718700999996,-16.974187999999998,-1603.3181379999992,-767.9979999999998,
2024-08-28 21:00:00,-4977.044668999999,-15.255770999999994,-1417.139136999999,-812.4599999999999,
2024-08-28 22:00:00,-4718.225596999996,-15.277653999999998,-1224.137409999999,-794.424,
2024-08-28 23:00:00,-4534.3600270000015,-14.856743000000003,-1113.4632169999995,-755.1309999999999,
2024-08-29 00:00:00,-4474.941842000002,-15.860372999999997,-1041.0624859999996,-766.403,
2024-08-29 01:00:00,-4332.096789999998,-14.911335000000005,-1009.5300810000001,-769.2950000000001,
2024-08-29 02:00:00,-4286.540274999999,-15.759668000000001,-996.2270050000002,-784.7070000000001,
2024-08-29 03:00:00,-4313.362446000002,-14.432807,-1002.0906580000001,-744.1879999999999,
2024-08-29 04:00:00,-4578.213445999995,-15.922834999999997,-1040.1272490000006,-733.961,
2024-08-29 05:00:00,-5198.772854,-17.514616999999998,-1154.3842660000007,-704.905,
2024-08-29 06:00:00,-5787.3441509999975,-17.570722000000004,-1280.8941830000003,-703.2029999999999,
2024-08-29 07:00:00,-5993.8235909999985,-17.376517999999997,-1305.4378310000006,-736.68,
2024-08-29 08:00:00,-5998.0696310000085,-17.521614000000003,-1319.156437000001,-739.6339999999997,
2024-08-29 09:00:00,-6116.910712000001,-17.450991,-1330.202661,-720.364,
2024-08-29 10:00:00,-6108.130884999998,-18.194611000000002,-1346.024216999999,-727.3890000000001,
2024-08-29 11:00:00,-6127.943277999996,-17.862477000000002,-1356.6123240000004,-739.4780000000001,
2024-08-29 12:00:00,-6083.917266999999,-18.600064,-1336.5986349999998,-710.1109999999999,
2024-08-29 13:00:00,-6086.815757999998,-16.970934,-1335.1504109999996,-714.2980000000001,
2024-08-29 14:00:00,-6004.225097000001,-17.296507999999996,-1368.1047769999998,-758.3609999999999,
2024-08-29 15:00:00,-5826.550520000005,-16.413515,-1472.6669329999995,-735.2579999999999,
2024-08-29 16:00:00,-5794.844308999998,-16.53693,-1614.9537759999996,-793.187,
2024-08-29 17:00:00,-5671.165743999997,-16.222603000000003,-1660.871979999999,-728.6750000000001,
2024-08-29 18:00:00,-5579.162791,-14.989766000000005,-1662.8623600000012,-773.22,
2024-08-29 19:00:00,-5520.973362999998,-15.129842,-1684.4710010000003,-761.8299999999999,
2024-08-29 20:00:00,-5286.178791999995,-15.458299,-1587.3333269999994,-770.5740000000002,
2024-08-29 21:00:00,-4993.228288999999,-14.622249999999998,-1389.0132649999996,-753.0349999999999,
2024-08-29 22:00:00,-4739.4733000000015,-15.013748,-1190.9374799999994,-686.1170000000001,
2024-08-29 23:00:00,-4556.019218000004,-14.859617999999994,-1070.2470340000007,-673.0129999999998,
2024-08-30 00:00:00,-4418.5981679999995,-15.273553999999999,-1000.5933649999996,-704.1340000000002,
2024-08-30 01:00:00,-4373.685899000003,-14.481068999999996,-952.233521,-695.9030000000001,
2024-08-30 02:00:00,-4336.166402,-13.285747,-935.6013509999999,-694.2300000000001,
2024-08-30 03:00:00,-4302.892941,-20.492142,-933.069479,-723.9590000000004,
2024-08-30 04:00:00,-4543.718501000004,-14.943583000000004,-971.6136530000002,-733.2860000000003,
2024-08-30 05:00:00,-5120.5551810000015,-14.460104,-1080.744541,-738.7909999999999,
2024-08-30 06:00:00,-5784.521462999997,-18.030748000000003,-1234.4827550000005,-768.714,
2024-08-30 07:00:00,-6031.399687000002,-21.676048000000005,-1304.8013340000005,-761.895,
2024-08-30 08:00:00,-6047.140317000004,-18.180217,-1351.0383700000004,-811.8340000000003,
2024-08-30 09:00:00,-6091.124572999993,-18.775014000000006,-1377.8963089999993,-780.1920000000003,
2024-08-30 10:00:00,-6013.6368139999895,-19.434628999999997,-1399.392165000001,-783.4719999999999,
2024-08-30 11:00:00,-5922.466604999995,-18.144922999999995,-1409.0891060000001,-782.3989999999999,
2024-08-30 12:00:00,-5784.213225000001,-25.663605999999998,-1377.5692609999996,-805.3309999999999,
2024-08-30 13:00:00,-5683.594035999992,-20.992697,-1374.2190689999998,-814.2240000000003,
2024-08-30 14:00:00,-5555.703276000006,-15.798460999999998,-1405.2775520000014,-822.701,
2024-08-30 15:00:00,-5428.076083999996,-14.950600999999999,-1503.0483050000007,-823.7940000000002,
2024-08-30 16:00:00,-5350.566256000001,-15.384156999999995,-1630.283179000001,-828.688,
2024-08-30 17:00:00,-5210.7233229999965,-15.779332000000004,-1658.5985579999995,-799.748,
2024-08-30 18:00:00,-5106.755702999998,-15.485627000000004,-1628.323981,-795.648,
2024-08-30 19:00:00,-5070.667754999994,-15.341921999999997,-1631.0783920000003,-831.7010000000002,
2024-08-30 20:00:00,-4877.291871000002,-15.691235,-1565.8985650000009,-812.0039999999998,
2024-08-30 21:00:00,-4647.111523999997,-15.222232999999997,-1431.393624999998,-806.4350000000003,
2024-08-30 22:00:00,-4438.556923999999,-13.795121,-1288.2286089999993,-802.7299999999999,
2024-08-30 23:00:00,-4353.280154000003,-15.580670999999999,-1181.2304729999996,-831.7330000000002,
2024-08-31 00:00:00,-4260.181900000001,-16.090090999999997,-1103.5169770000002,-802.6279999999999,
2024-08-31 01:00:00,-4210.427564,-15.917016999999998,-1064.7164890000001,-809.6280000000002,
2024-08-31 02:00:00,-4150.785207,-15.445933000000002,-1043.9005080000002,-778.2680000000001,
2024-08-31 03:00:00,-4154.067706999998,-15.794164000000004,-1040.4482519999997,-803.432,
2024-08-31 04:00:00,-4208.113018000001,-15.806995,-1042.1297309999998,-801.5130000000001,
2024-08-31 05:00:00,-4203.878483000004,-16.121607999999995,-1040.916361,-821.1980000000002,
2024-08-31 06:00:00,-4293.590662000003,-15.989526999999999,-1144.3081139999993,-800.9260000000002,
2024-08-31 07:00:00,-4427.047049999998,-16.343830000000004,-1304.6247179999996,-826.8510000000002,
2024-08-31 08:00:00,-4530.376603999996,-16.329433,-1424.479226,-809.0349999999997,
2024-08-31 09:00:00,-4659.2598260000095,-16.80258999999999,-1472.6713690000004,-808.5970000000002,
2024-08-31 10:00:00,-4693.064264999997,-15.667036,-1488.2621830000003,-814.826,
2024-08-31 11:00:00,-4650.243629999991,-15.277890999999997,-1483.3207809999997,-813.3219999999999,
2024-08-31 12:00:00,-4679.3880910000025,-15.811229,-1456.422883,-813.7410000000001,
2024-08-31 13:00:00,-4616.447069999997,-14.330084999999999,-1421.2881120000004,-815.3190000000002,
2024-08-31 14:00:00,-4550.071133999998,-15.098084999999998,-1415.9357979999995,-799.9380000000002,
2024-08-31 15:00:00,-4512.539751999999,-15.061328000000003,-1463.1277729999997,-804.2730000000001,
2024-08-31 16:00:00,-4599.788325999996,-14.856257,-1549.061748,-789.4809999999999,
2024-08-31 17:00:00,-4600.382710999999,-14.953225000000002,-1593.0889149999998,-807.1950000000002,
2024-08-31 18:00:00,-4652.429451000004,-15.724974,-1583.362609,-773.2600000000001,
2024-08-31 19:00:00,-4719.144303999996,-14.899485999999996,-1607.4251600000002,-787.9080000000001,
2024-08-31 20:00:00,-4602.0299300000015,-15.111739000000002,-1552.9822429999995,-794.4950000000001,
2024-08-31 21:00:00,-4427.6069579999985,-16.646790000000003,-1430.484248,-785.5749999999995,
2024-08-31 22:00:00,-4419.889260000002,-15.088031000000003,-1313.044359,-791.4159999999999,
2024-08-31 23:00:00,-4267.6865309999985,-14.331013999999998,-1223.2527330000003,-782.3689999999999,
2024-09-01 00:00:00,-4194.188907999997,-14.732463999999998,-1149.5311690000003,-791.875,
2024-09-01 01:00:00,-4158.387663000006,-13.793078999999997,-1125.2336059999998,-781.9730000000002,
2024-09-01 02:00:00,-4075.553319000002,-13.485774999999993,-1104.615811,-807.931,
2024-09-01 03:00:00,-4102.196192999999,-14.351564999999999,-1099.641204,-797.3200000000002,
2024-09-01 04:00:00,-4128.022727999998,-17.228272999999994,-1094.2650079999994,-790.7269999999996,
2024-09-01 05:00:00,-4141.990877999997,-18.080623,-1078.2392050000003,-801.3390000000002,
2024-09-01 06:00:00,-4183.900775999999,-17.408269,-1150.7582819999998,-781.4709999999999,
2024-09-01 07:00:00,-4292.274864999999,-18.542811999999998,-1288.1928719999994,-770.012,
2024-09-01 08:00:00,-4441.782828999998,-19.706155000000006,-1413.6023379999997,-750.3560000000003,
2024-09-01 09:00:00,-4537.227801000002,-17.710083000000004,-1477.3053220000008,-766.9940000000001,
2024-09-01 10:00:00,-4607.564805000002,-17.475025,-1515.936686,-780.9880000000004,
2024-09-01 11:00:00,-4665.585361000001,-17.87089200000001,-1528.04658,-793.21,
2024-09-01 12:00:00,-4663.069380999998,-17.060883,-1511.4660959999994,-766.8670000000002,
2024-09-01 13:00:00,-4723.649189,-16.95428500000001,-1493.6925599999997,-776.1180000000002,
2024-09-01 14:00:00,-4714.374012999997,-17.437291000000002,-1494.4950069999998,-763.0610000000001,
2024-09-01 15:00:00,-4823.585555999996,-19.812473000000008,-1583.0502440000005,-772.1440000000001,
2024-09-01 16:00:00,-4899.497491000001,-22.809644,-1724.8835260000003,-770.0409999999997,
2024-09-01 17:00:00,-4949.079607000008,-31.917048000000005,-1798.1154600000004,-761.5000000000001,
2024-09-01 18:00:00,-4960.249983000005,-32.32631199999999,-1802.2583170000005,-773.0419999999998,
2024-09-01 19:00:00,-5053.105023999999,-32.22167900000001,-1788.4334510000003,-766.1649999999995,
2024-09-01 20:00:00,-4881.146957,-33.716584000000005,-1658.9017290000004,-790.4080000000001,
2024-09-01 21:00:00,-4685.016094000001,-47.28455199999999,-1452.9019890000004,-805.8990000000001,
2024-09-01 22:00:00,-4458.821604,-54.84079499999998,-1262.8026089999998,-817.2509999999997,
2024-09-01 23:00:00,-4428.287707000005,-54.204764,-1150.803157,-805.7710000000001,
2024-09-02 00:00:00,-4339.071552999998,-54.05926300000001,-1085.2566330000002,-813.2789999999995,
2024-09-02 01:00:00,-4329.126330999999,-54.105853,-1063.7192819999996,-811.3030000000002,
2024-09-02 02:00:00,-4344.214452000002,-54.48349799999998,-1054.225062,-780.0170000000003,
2024-09-02 03:00:00,-4342.585380999996,-55.15714899999999,-1059.2628150000003,-812.376,
2024-09-02 04:00:00,-4664.949592000002,-50.563525,-1112.2656480000005,-816.922,
2024-09-02 05:00:00,-5308.985815000004,-36.625294999999994,-1221.0385549999999,-804.0520000000001,
2024-09-02 06:00:00,-5931.1900049999995,-19.366806,-1356.4449250000002,-787.5209999999998,
2024-09-02 07:00:00,-6093.188223000002,-18.723302999999994,-1401.6526310000002,-783.162,
2024-09-02 08:00:00,-6154.340949999998,-18.803660999999998,-1414.1712620000008,-809.492,
2024-09-02 09:00:00,-6102.530679000003,-13.699968000000002,-1411.1624110000007,-827.4280000000001,
2024-09-02 10:00:00,-6081.356337999999,-14.306577,-1416.611197,-810.456,
2024-09-02 11:00:00,-6044.313857999997,-13.353760999999999,-1416.8899489999997,-777.4489999999998,
2024-09-02 12:00:00,-5995.155563000007,-14.002436999999999,-1381.3494879999996,-767.5110000000001,
2024-09-02 13:00:00,-5966.838005999997,-14.622562,-1364.175811,-827.0319999999998,
2024-09-02 14:00:00,-5900.925353000003,-14.345420000000008,-1397.1221269999994,-825.5619999999996,
