"MTU (UTC)","Area","Production Type","Generation (MW)"
"11/03/2024 07:00:00 - 11/03/2024 08:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 08:00:00 - 11/03/2024 09:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 09:00:00 - 11/03/2024 10:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 10:00:00 - 11/03/2024 11:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 11:00:00 - 11/03/2024 12:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 12:00:00 - 11/03/2024 13:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 13:00:00 - 11/03/2024 14:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 14:00:00 - 11/03/2024 15:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 15:00:00 - 11/03/2024 16:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 16:00:00 - 11/03/2024 17:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 17:00:00 - 11/03/2024 18:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 18:00:00 - 11/03/2024 19:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 19:00:00 - 11/03/2024 20:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 20:00:00 - 11/03/2024 21:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 21:00:00 - 11/03/2024 22:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 22:00:00 - 11/03/2024 23:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"11/03/2024 23:00:00 - 12/03/2024 00:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 00:00:00 - 12/03/2024 01:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 01:00:00 - 12/03/2024 02:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 02:00:00 - 12/03/2024 03:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 03:00:00 - 12/03/2024 04:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 04:00:00 - 12/03/2024 05:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 05:00:00 - 12/03/2024 06:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 06:00:00 - 12/03/2024 07:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 07:00:00 - 12/03/2024 08:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 08:00:00 - 12/03/2024 09:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 09:00:00 - 12/03/2024 10:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 10:00:00 - 12/03/2024 11:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 11:00:00 - 12/03/2024 12:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 12:00:00 - 12/03/2024 13:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 13:00:00 - 12/03/2024 14:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 14:00:00 - 12/03/2024 15:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 15:00:00 - 12/03/2024 16:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 16:00:00 - 12/03/2024 17:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 17:00:00 - 12/03/2024 18:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 18:00:00 - 12/03/2024 19:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 19:00:00 - 12/03/2024 20:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 20:00:00 - 12/03/2024 21:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 21:00:00 - 12/03/2024 22:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 22:00:00 - 12/03/2024 23:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"12/03/2024 23:00:00 - 13/03/2024 00:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 00:00:00 - 13/03/2024 01:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 01:00:00 - 13/03/2024 02:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 02:00:00 - 13/03/2024 03:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 03:00:00 - 13/03/2024 04:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 04:00:00 - 13/03/2024 05:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 05:00:00 - 13/03/2024 06:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 06:00:00 - 13/03/2024 07:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 07:00:00 - 13/03/2024 08:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 08:00:00 - 13/03/2024 09:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 09:00:00 - 13/03/2024 10:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 10:00:00 - 13/03/2024 11:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 11:00:00 - 13/03/2024 12:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 12:00:00 - 13/03/2024 13:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 13:00:00 - 13/03/2024 14:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 14:00:00 - 13/03/2024 15:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 15:00:00 - 13/03/2024 16:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 16:00:00 - 13/03/2024 17:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 17:00:00 - 13/03/2024 18:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 18:00:00 - 13/03/2024 19:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 19:00:00 - 13/03/2024 20:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 20:00:00 - 13/03/2024 21:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 21:00:00 - 13/03/2024 22:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 22:00:00 - 13/03/2024 23:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"13/03/2024 23:00:00 - 14/03/2024 00:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 00:00:00 - 14/03/2024 01:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 01:00:00 - 14/03/2024 02:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 02:00:00 - 14/03/2024 03:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 03:00:00 - 14/03/2024 04:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 04:00:00 - 14/03/2024 05:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 05:00:00 - 14/03/2024 06:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 06:00:00 - 14/03/2024 07:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 07:00:00 - 14/03/2024 08:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 08:00:00 - 14/03/2024 09:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 09:00:00 - 14/03/2024 10:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 10:00:00 - 14/03/2024 11:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 11:00:00 - 14/03/2024 12:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 12:00:00 - 14/03/2024 13:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 13:00:00 - 14/03/2024 14:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 14:00:00 - 14/03/2024 15:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 15:00:00 - 14/03/2024 16:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 16:00:00 - 14/03/2024 17:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 17:00:00 - 14/03/2024 18:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 18:00:00 - 14/03/2024 19:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 19:00:00 - 14/03/2024 20:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 20:00:00 - 14/03/2024 21:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 21:00:00 - 14/03/2024 22:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 22:00:00 - 14/03/2024 23:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"14/03/2024 23:00:00 - 15/03/2024 00:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 00:00:00 - 15/03/2024 01:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 01:00:00 - 15/03/2024 02:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 02:00:00 - 15/03/2024 03:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 03:00:00 - 15/03/2024 04:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 04:00:00 - 15/03/2024 05:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 05:00:00 - 15/03/2024 06:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 06:00:00 - 15/03/2024 07:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 07:00:00 - 15/03/2024 08:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 08:00:00 - 15/03/2024 09:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 09:00:00 - 15/03/2024 10:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 10:00:00 - 15/03/2024 11:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 11:00:00 - 15/03/2024 12:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 12:00:00 - 15/03/2024 13:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 13:00:00 - 15/03/2024 14:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 14:00:00 - 15/03/2024 15:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 15:00:00 - 15/03/2024 16:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 16:00:00 - 15/03/2024 17:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 17:00:00 - 15/03/2024 18:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 18:00:00 - 15/03/2024 19:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 19:00:00 - 15/03/2024 20:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 20:00:00 - 15/03/2024 21:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 21:00:00 - 15/03/2024 22:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 22:00:00 - 15/03/2024 23:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"15/03/2024 23:00:00 - 16/03/2024 00:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 00:00:00 - 16/03/2024 01:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 01:00:00 - 16/03/2024 02:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 02:00:00 - 16/03/2024 03:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 03:00:00 - 16/03/2024 04:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 04:00:00 - 16/03/2024 05:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 05:00:00 - 16/03/2024 06:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 06:00:00 - 16/03/2024 07:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 07:00:00 - 16/03/2024 08:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 08:00:00 - 16/03/2024 09:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 09:00:00 - 16/03/2024 10:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 10:00:00 - 16/03/2024 11:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 11:00:00 - 16/03/2024 12:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 12:00:00 - 16/03/2024 13:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 13:00:00 - 16/03/2024 14:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 14:00:00 - 16/03/2024 15:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 15:00:00 - 16/03/2024 16:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 16:00:00 - 16/03/2024 17:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 17:00:00 - 16/03/2024 18:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 18:00:00 - 16/03/2024 19:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 19:00:00 - 16/03/2024 20:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 20:00:00 - 16/03/2024 21:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 21:00:00 - 16/03/2024 22:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 22:00:00 - 16/03/2024 23:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"16/03/2024 23:00:00 - 17/03/2024 00:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 00:00:00 - 17/03/2024 01:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 01:00:00 - 17/03/2024 02:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 02:00:00 - 17/03/2024 03:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 03:00:00 - 17/03/2024 04:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 04:00:00 - 17/03/2024 05:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 05:00:00 - 17/03/2024 06:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 06:00:00 - 17/03/2024 07:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 07:00:00 - 17/03/2024 08:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 08:00:00 - 17/03/2024 09:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 09:00:00 - 17/03/2024 10:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 10:00:00 - 17/03/2024 11:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 11:00:00 - 17/03/2024 12:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 12:00:00 - 17/03/2024 13:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 13:00:00 - 17/03/2024 14:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 14:00:00 - 17/03/2024 15:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 15:00:00 - 17/03/2024 16:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 16:00:00 - 17/03/2024 17:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 17:00:00 - 17/03/2024 18:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 18:00:00 - 17/03/2024 19:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 19:00:00 - 17/03/2024 20:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 20:00:00 - 17/03/2024 21:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 21:00:00 - 17/03/2024 22:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 22:00:00 - 17/03/2024 23:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"17/03/2024 23:00:00 - 18/03/2024 00:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 00:00:00 - 18/03/2024 01:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 01:00:00 - 18/03/2024 02:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 02:00:00 - 18/03/2024 03:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 03:00:00 - 18/03/2024 04:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 04:00:00 - 18/03/2024 05:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 05:00:00 - 18/03/2024 06:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 06:00:00 - 18/03/2024 07:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 07:00:00 - 18/03/2024 08:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 08:00:00 - 18/03/2024 09:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 09:00:00 - 18/03/2024 10:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 10:00:00 - 18/03/2024 11:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 11:00:00 - 18/03/2024 12:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 12:00:00 - 18/03/2024 13:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 13:00:00 - 18/03/2024 14:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 14:00:00 - 18/03/2024 15:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 15:00:00 - 18/03/2024 16:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 16:00:00 - 18/03/2024 17:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 17:00:00 - 18/03/2024 18:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 18:00:00 - 18/03/2024 19:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 19:00:00 - 18/03/2024 20:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 20:00:00 - 18/03/2024 21:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 21:00:00 - 18/03/2024 22:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 22:00:00 - 18/03/2024 23:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"18/03/2024 23:00:00 - 19/03/2024 00:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 00:00:00 - 19/03/2024 01:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 01:00:00 - 19/03/2024 02:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 02:00:00 - 19/03/2024 03:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 03:00:00 - 19/03/2024 04:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 04:00:00 - 19/03/2024 05:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 05:00:00 - 19/03/2024 06:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 06:00:00 - 19/03/2024 07:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 07:00:00 - 19/03/2024 08:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 08:00:00 - 19/03/2024 09:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 09:00:00 - 19/03/2024 10:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 10:00:00 - 19/03/2024 11:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 11:00:00 - 19/03/2024 12:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 12:00:00 - 19/03/2024 13:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 13:00:00 - 19/03/2024 14:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 14:00:00 - 19/03/2024 15:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 15:00:00 - 19/03/2024 16:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 16:00:00 - 19/03/2024 17:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 17:00:00 - 19/03/2024 18:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 18:00:00 - 19/03/2024 19:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 19:00:00 - 19/03/2024 20:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 20:00:00 - 19/03/2024 21:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 21:00:00 - 19/03/2024 22:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 22:00:00 - 19/03/2024 23:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"19/03/2024 23:00:00 - 20/03/2024 00:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 00:00:00 - 20/03/2024 01:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 01:00:00 - 20/03/2024 02:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 02:00:00 - 20/03/2024 03:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 03:00:00 - 20/03/2024 04:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 04:00:00 - 20/03/2024 05:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 05:00:00 - 20/03/2024 06:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 06:00:00 - 20/03/2024 07:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 07:00:00 - 20/03/2024 08:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 08:00:00 - 20/03/2024 09:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 09:00:00 - 20/03/2024 10:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 10:00:00 - 20/03/2024 11:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 11:00:00 - 20/03/2024 12:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 12:00:00 - 20/03/2024 13:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 13:00:00 - 20/03/2024 14:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 14:00:00 - 20/03/2024 15:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 15:00:00 - 20/03/2024 16:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 16:00:00 - 20/03/2024 17:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 17:00:00 - 20/03/2024 18:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 18:00:00 - 20/03/2024 19:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 19:00:00 - 20/03/2024 20:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 20:00:00 - 20/03/2024 21:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 21:00:00 - 20/03/2024 22:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 22:00:00 - 20/03/2024 23:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"20/03/2024 23:00:00 - 21/03/2024 00:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 00:00:00 - 21/03/2024 01:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 11:00:00 - 21/03/2024 12:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 12:00:00 - 21/03/2024 13:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 13:00:00 - 21/03/2024 14:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 14:00:00 - 21/03/2024 15:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
"21/03/2024 15:00:00 - 21/03/2024 16:00:00","CTA|SE","Hydro Run-of-river and poundage","n/e"
