"MTU (UTC)","Area","Production Type","Generation (MW)"
"09/05/2023 02:00:00 - 09/05/2023 03:00:00","CTA|SE","Wind Onshore","4765.16"
"09/05/2023 03:00:00 - 09/05/2023 04:00:00","CTA|SE","Wind Onshore","4647.98"
"09/05/2023 04:00:00 - 09/05/2023 05:00:00","CTA|SE","Wind Onshore","4369.93"
"09/05/2023 05:00:00 - 09/05/2023 06:00:00","CTA|SE","Wind Onshore","3828.05"
"09/05/2023 06:00:00 - 09/05/2023 07:00:00","CTA|SE","Wind Onshore","3312.69"
"09/05/2023 07:00:00 - 09/05/2023 08:00:00","CTA|SE","Wind Onshore","3303.72"
"09/05/2023 08:00:00 - 09/05/2023 09:00:00","CTA|SE","Wind Onshore","3570.62"
"09/05/2023 09:00:00 - 09/05/2023 10:00:00","CTA|SE","Wind Onshore","3902.95"
"09/05/2023 10:00:00 - 09/05/2023 11:00:00","CTA|SE","Wind Onshore","4253.01"
"09/05/2023 11:00:00 - 09/05/2023 12:00:00","CTA|SE","Wind Onshore","4474.53"
"09/05/2023 12:00:00 - 09/05/2023 13:00:00","CTA|SE","Wind Onshore","4707.43"
"09/05/2023 13:00:00 - 09/05/2023 14:00:00","CTA|SE","Wind Onshore","4955.90"
"09/05/2023 14:00:00 - 09/05/2023 15:00:00","CTA|SE","Wind Onshore","4991.85"
"09/05/2023 15:00:00 - 09/05/2023 16:00:00","CTA|SE","Wind Onshore","5024.96"
"09/05/2023 16:00:00 - 09/05/2023 17:00:00","CTA|SE","Wind Onshore","4797.11"
"09/05/2023 17:00:00 - 09/05/2023 18:00:00","CTA|SE","Wind Onshore","4785.22"
"09/05/2023 18:00:00 - 09/05/2023 19:00:00","CTA|SE","Wind Onshore","5083.05"
"09/05/2023 19:00:00 - 09/05/2023 20:00:00","CTA|SE","Wind Onshore","5424.92"
"09/05/2023 20:00:00 - 09/05/2023 21:00:00","CTA|SE","Wind Onshore","5671.94"
"09/05/2023 21:00:00 - 09/05/2023 22:00:00","CTA|SE","Wind Onshore","5990.98"
"09/05/2023 22:00:00 - 09/05/2023 23:00:00","CTA|SE","Wind Onshore","6300.27"
"09/05/2023 23:00:00 - 10/05/2023 00:00:00","CTA|SE","Wind Onshore","6474.31"
"10/05/2023 00:00:00 - 10/05/2023 01:00:00","CTA|SE","Wind Onshore","6407.80"
"10/05/2023 01:00:00 - 10/05/2023 02:00:00","CTA|SE","Wind Onshore","6126.40"
"10/05/2023 02:00:00 - 10/05/2023 03:00:00","CTA|SE","Wind Onshore","6191.45"
"10/05/2023 03:00:00 - 10/05/2023 04:00:00","CTA|SE","Wind Onshore","5930.46"
"10/05/2023 04:00:00 - 10/05/2023 05:00:00","CTA|SE","Wind Onshore","5794.63"
"10/05/2023 05:00:00 - 10/05/2023 06:00:00","CTA|SE","Wind Onshore","5180.53"
"10/05/2023 06:00:00 - 10/05/2023 07:00:00","CTA|SE","Wind Onshore","4383.53"
"10/05/2023 07:00:00 - 10/05/2023 08:00:00","CTA|SE","Wind Onshore","3975.83"
"10/05/2023 08:00:00 - 10/05/2023 09:00:00","CTA|SE","Wind Onshore","4031.02"
"10/05/2023 09:00:00 - 10/05/2023 10:00:00","CTA|SE","Wind Onshore","4663.99"
"10/05/2023 10:00:00 - 10/05/2023 11:00:00","CTA|SE","Wind Onshore","5214.45"
"10/05/2023 11:00:00 - 10/05/2023 12:00:00","CTA|SE","Wind Onshore","5525.47"
"10/05/2023 12:00:00 - 10/05/2023 13:00:00","CTA|SE","Wind Onshore","5585.24"
"10/05/2023 13:00:00 - 10/05/2023 14:00:00","CTA|SE","Wind Onshore","5572.51"
"10/05/2023 14:00:00 - 10/05/2023 15:00:00","CTA|SE","Wind Onshore","5380.97"
"10/05/2023 15:00:00 - 10/05/2023 16:00:00","CTA|SE","Wind Onshore","5378.70"
"10/05/2023 16:00:00 - 10/05/2023 17:00:00","CTA|SE","Wind Onshore","5042.29"
"10/05/2023 17:00:00 - 10/05/2023 18:00:00","CTA|SE","Wind Onshore","4900.73"
"10/05/2023 18:00:00 - 10/05/2023 19:00:00","CTA|SE","Wind Onshore","5124.25"
"10/05/2023 19:00:00 - 10/05/2023 20:00:00","CTA|SE","Wind Onshore","5219.39"
"10/05/2023 20:00:00 - 10/05/2023 21:00:00","CTA|SE","Wind Onshore","5485.44"
"10/05/2023 21:00:00 - 10/05/2023 22:00:00","CTA|SE","Wind Onshore","5542.32"
"10/05/2023 22:00:00 - 10/05/2023 23:00:00","CTA|SE","Wind Onshore","5514.55"
"10/05/2023 23:00:00 - 11/05/2023 00:00:00","CTA|SE","Wind Onshore","5362.69"
"11/05/2023 00:00:00 - 11/05/2023 01:00:00","CTA|SE","Wind Onshore","5124.32"
"11/05/2023 01:00:00 - 11/05/2023 02:00:00","CTA|SE","Wind Onshore","4971.25"
"11/05/2023 02:00:00 - 11/05/2023 03:00:00","CTA|SE","Wind Onshore","4629.84"
"11/05/2023 03:00:00 - 11/05/2023 04:00:00","CTA|SE","Wind Onshore","4294.66"
"11/05/2023 04:00:00 - 11/05/2023 05:00:00","CTA|SE","Wind Onshore","3647.95"
"11/05/2023 05:00:00 - 11/05/2023 06:00:00","CTA|SE","Wind Onshore","2846.55"
"11/05/2023 06:00:00 - 11/05/2023 07:00:00","CTA|SE","Wind Onshore","1899.72"
"11/05/2023 07:00:00 - 11/05/2023 08:00:00","CTA|SE","Wind Onshore","1485.82"
"11/05/2023 08:00:00 - 11/05/2023 09:00:00","CTA|SE","Wind Onshore","1668.38"
"11/05/2023 09:00:00 - 11/05/2023 10:00:00","CTA|SE","Wind Onshore","2220.46"
"11/05/2023 10:00:00 - 11/05/2023 11:00:00","CTA|SE","Wind Onshore","2808.72"
"11/05/2023 11:00:00 - 11/05/2023 12:00:00","CTA|SE","Wind Onshore","3172.75"
"11/05/2023 12:00:00 - 11/05/2023 13:00:00","CTA|SE","Wind Onshore","3132.75"
"11/05/2023 13:00:00 - 11/05/2023 14:00:00","CTA|SE","Wind Onshore","2928.60"
"11/05/2023 14:00:00 - 11/05/2023 15:00:00","CTA|SE","Wind Onshore","2887.70"
"11/05/2023 15:00:00 - 11/05/2023 16:00:00","CTA|SE","Wind Onshore","2711.91"
"11/05/2023 16:00:00 - 11/05/2023 17:00:00","CTA|SE","Wind Onshore","2652.32"
"11/05/2023 17:00:00 - 11/05/2023 18:00:00","CTA|SE","Wind Onshore","2664.59"
"11/05/2023 18:00:00 - 11/05/2023 19:00:00","CTA|SE","Wind Onshore","3011.03"
"11/05/2023 19:00:00 - 11/05/2023 20:00:00","CTA|SE","Wind Onshore","3210.69"
"11/05/2023 20:00:00 - 11/05/2023 21:00:00","CTA|SE","Wind Onshore","3386.21"
"11/05/2023 21:00:00 - 11/05/2023 22:00:00","CTA|SE","Wind Onshore","3462.73"
"11/05/2023 22:00:00 - 11/05/2023 23:00:00","CTA|SE","Wind Onshore","3320.49"
"11/05/2023 23:00:00 - 12/05/2023 00:00:00","CTA|SE","Wind Onshore","3251.29"
"12/05/2023 00:00:00 - 12/05/2023 01:00:00","CTA|SE","Wind Onshore","3168.32"
"12/05/2023 01:00:00 - 12/05/2023 02:00:00","CTA|SE","Wind Onshore","2894.17"
"12/05/2023 02:00:00 - 12/05/2023 03:00:00","CTA|SE","Wind Onshore","2704.85"
"12/05/2023 03:00:00 - 12/05/2023 04:00:00","CTA|SE","Wind Onshore","2409.76"
"12/05/2023 04:00:00 - 12/05/2023 05:00:00","CTA|SE","Wind Onshore","1919.35"
"12/05/2023 05:00:00 - 12/05/2023 06:00:00","CTA|SE","Wind Onshore","1328.72"
"12/05/2023 06:00:00 - 12/05/2023 07:00:00","CTA|SE","Wind Onshore","708.41"
"12/05/2023 07:00:00 - 12/05/2023 08:00:00","CTA|SE","Wind Onshore","452.87"
"12/05/2023 08:00:00 - 12/05/2023 09:00:00","CTA|SE","Wind Onshore","410.59"
"12/05/2023 09:00:00 - 12/05/2023 10:00:00","CTA|SE","Wind Onshore","421.46"
"12/05/2023 10:00:00 - 12/05/2023 11:00:00","CTA|SE","Wind Onshore","688.08"
"12/05/2023 11:00:00 - 12/05/2023 12:00:00","CTA|SE","Wind Onshore","557.92"
"12/05/2023 12:00:00 - 12/05/2023 13:00:00","CTA|SE","Wind Onshore","570.24"
"12/05/2023 13:00:00 - 12/05/2023 14:00:00","CTA|SE","Wind Onshore","588.10"
"12/05/2023 14:00:00 - 12/05/2023 15:00:00","CTA|SE","Wind Onshore","601.97"
"12/05/2023 15:00:00 - 12/05/2023 16:00:00","CTA|SE","Wind Onshore","663.35"
"12/05/2023 16:00:00 - 12/05/2023 17:00:00","CTA|SE","Wind Onshore","766.30"
"12/05/2023 17:00:00 - 12/05/2023 18:00:00","CTA|SE","Wind Onshore","857.95"
"12/05/2023 18:00:00 - 12/05/2023 19:00:00","CTA|SE","Wind Onshore","1060.16"
"12/05/2023 19:00:00 - 12/05/2023 20:00:00","CTA|SE","Wind Onshore","1262.41"
"12/05/2023 20:00:00 - 12/05/2023 21:00:00","CTA|SE","Wind Onshore","1459.90"
"12/05/2023 21:00:00 - 12/05/2023 22:00:00","CTA|SE","Wind Onshore","1553.91"
"12/05/2023 22:00:00 - 12/05/2023 23:00:00","CTA|SE","Wind Onshore","1489.99"
"12/05/2023 23:00:00 - 13/05/2023 00:00:00","CTA|SE","Wind Onshore","1414.41"
"13/05/2023 00:00:00 - 13/05/2023 01:00:00","CTA|SE","Wind Onshore","1277.94"
"13/05/2023 01:00:00 - 13/05/2023 02:00:00","CTA|SE","Wind Onshore","1107.43"
"13/05/2023 02:00:00 - 13/05/2023 03:00:00","CTA|SE","Wind Onshore","1026.56"
"13/05/2023 03:00:00 - 13/05/2023 04:00:00","CTA|SE","Wind Onshore","844.84"
"13/05/2023 04:00:00 - 13/05/2023 05:00:00","CTA|SE","Wind Onshore","656.94"
"13/05/2023 05:00:00 - 13/05/2023 06:00:00","CTA|SE","Wind Onshore","462.18"
"13/05/2023 06:00:00 - 13/05/2023 07:00:00","CTA|SE","Wind Onshore","316.12"
"13/05/2023 07:00:00 - 13/05/2023 08:00:00","CTA|SE","Wind Onshore","271.10"
"13/05/2023 08:00:00 - 13/05/2023 09:00:00","CTA|SE","Wind Onshore","332.72"
"13/05/2023 09:00:00 - 13/05/2023 10:00:00","CTA|SE","Wind Onshore","422.82"
"13/05/2023 10:00:00 - 13/05/2023 11:00:00","CTA|SE","Wind Onshore","614.77"
"13/05/2023 11:00:00 - 13/05/2023 12:00:00","CTA|SE","Wind Onshore","836.59"
"13/05/2023 12:00:00 - 13/05/2023 13:00:00","CTA|SE","Wind Onshore","1030.31"
"13/05/2023 13:00:00 - 13/05/2023 14:00:00","CTA|SE","Wind Onshore","1131.33"
"13/05/2023 14:00:00 - 13/05/2023 15:00:00","CTA|SE","Wind Onshore","1220.19"
"13/05/2023 15:00:00 - 13/05/2023 16:00:00","CTA|SE","Wind Onshore","1328.91"
"13/05/2023 16:00:00 - 13/05/2023 17:00:00","CTA|SE","Wind Onshore","1291.13"
"13/05/2023 17:00:00 - 13/05/2023 18:00:00","CTA|SE","Wind Onshore","1373.56"
"13/05/2023 18:00:00 - 13/05/2023 19:00:00","CTA|SE","Wind Onshore","1504.82"
"13/05/2023 19:00:00 - 13/05/2023 20:00:00","CTA|SE","Wind Onshore","1722.15"
"13/05/2023 20:00:00 - 13/05/2023 21:00:00","CTA|SE","Wind Onshore","1769.70"
"13/05/2023 21:00:00 - 13/05/2023 22:00:00","CTA|SE","Wind Onshore","1829.44"
"13/05/2023 22:00:00 - 13/05/2023 23:00:00","CTA|SE","Wind Onshore","1900.90"
"13/05/2023 23:00:00 - 14/05/2023 00:00:00","CTA|SE","Wind Onshore","1741.59"
"14/05/2023 00:00:00 - 14/05/2023 01:00:00","CTA|SE","Wind Onshore","1516.93"
"14/05/2023 01:00:00 - 14/05/2023 02:00:00","CTA|SE","Wind Onshore","1312.37"
"14/05/2023 02:00:00 - 14/05/2023 03:00:00","CTA|SE","Wind Onshore","1318.68"
"14/05/2023 03:00:00 - 14/05/2023 04:00:00","CTA|SE","Wind Onshore","1341.55"
"14/05/2023 04:00:00 - 14/05/2023 05:00:00","CTA|SE","Wind Onshore","1321.38"
"14/05/2023 05:00:00 - 14/05/2023 06:00:00","CTA|SE","Wind Onshore","1187.34"
"14/05/2023 06:00:00 - 14/05/2023 07:00:00","CTA|SE","Wind Onshore","1007.19"
"14/05/2023 07:00:00 - 14/05/2023 08:00:00","CTA|SE","Wind Onshore","865.57"
"14/05/2023 08:00:00 - 14/05/2023 09:00:00","CTA|SE","Wind Onshore","1041.90"
"14/05/2023 09:00:00 - 14/05/2023 10:00:00","CTA|SE","Wind Onshore","1464.05"
"14/05/2023 10:00:00 - 14/05/2023 11:00:00","CTA|SE","Wind Onshore","1832.02"
"14/05/2023 11:00:00 - 14/05/2023 12:00:00","CTA|SE","Wind Onshore","1913.97"
"14/05/2023 12:00:00 - 14/05/2023 13:00:00","CTA|SE","Wind Onshore","2145.90"
"14/05/2023 13:00:00 - 14/05/2023 14:00:00","CTA|SE","Wind Onshore","2182.95"
"14/05/2023 14:00:00 - 14/05/2023 15:00:00","CTA|SE","Wind Onshore","2259.43"
"14/05/2023 15:00:00 - 14/05/2023 16:00:00","CTA|SE","Wind Onshore","2106.33"
"14/05/2023 16:00:00 - 14/05/2023 17:00:00","CTA|SE","Wind Onshore","2103.87"
"14/05/2023 17:00:00 - 14/05/2023 18:00:00","CTA|SE","Wind Onshore","2315.94"
"14/05/2023 18:00:00 - 14/05/2023 19:00:00","CTA|SE","Wind Onshore","2678.89"
"14/05/2023 19:00:00 - 14/05/2023 20:00:00","CTA|SE","Wind Onshore","3150.68"
"14/05/2023 20:00:00 - 14/05/2023 21:00:00","CTA|SE","Wind Onshore","3304.49"
"14/05/2023 21:00:00 - 14/05/2023 22:00:00","CTA|SE","Wind Onshore","3433.68"
"14/05/2023 22:00:00 - 14/05/2023 23:00:00","CTA|SE","Wind Onshore","3410.03"
"14/05/2023 23:00:00 - 15/05/2023 00:00:00","CTA|SE","Wind Onshore","3227.22"
"15/05/2023 00:00:00 - 15/05/2023 01:00:00","CTA|SE","Wind Onshore","2911.01"
"15/05/2023 01:00:00 - 15/05/2023 02:00:00","CTA|SE","Wind Onshore","2676.03"
"15/05/2023 02:00:00 - 15/05/2023 03:00:00","CTA|SE","Wind Onshore","2473.69"
"15/05/2023 03:00:00 - 15/05/2023 04:00:00","CTA|SE","Wind Onshore","2314.35"
"15/05/2023 04:00:00 - 15/05/2023 05:00:00","CTA|SE","Wind Onshore","2093.76"
"15/05/2023 05:00:00 - 15/05/2023 06:00:00","CTA|SE","Wind Onshore","1574.53"
"15/05/2023 06:00:00 - 15/05/2023 07:00:00","CTA|SE","Wind Onshore","1164.08"
"15/05/2023 07:00:00 - 15/05/2023 08:00:00","CTA|SE","Wind Onshore","1207.30"
"15/05/2023 08:00:00 - 15/05/2023 09:00:00","CTA|SE","Wind Onshore","1525.59"
"15/05/2023 09:00:00 - 15/05/2023 10:00:00","CTA|SE","Wind Onshore","1875.70"
"15/05/2023 10:00:00 - 15/05/2023 11:00:00","CTA|SE","Wind Onshore","2159.60"
"15/05/2023 11:00:00 - 15/05/2023 12:00:00","CTA|SE","Wind Onshore","2609.42"
"15/05/2023 12:00:00 - 15/05/2023 13:00:00","CTA|SE","Wind Onshore","3008.48"
"15/05/2023 13:00:00 - 15/05/2023 14:00:00","CTA|SE","Wind Onshore","3196.39"
"15/05/2023 14:00:00 - 15/05/2023 15:00:00","CTA|SE","Wind Onshore","2978.72"
"15/05/2023 15:00:00 - 15/05/2023 16:00:00","CTA|SE","Wind Onshore","2616.17"
"15/05/2023 16:00:00 - 15/05/2023 17:00:00","CTA|SE","Wind Onshore","2383.55"
"15/05/2023 17:00:00 - 15/05/2023 18:00:00","CTA|SE","Wind Onshore","2003.61"
"15/05/2023 18:00:00 - 15/05/2023 19:00:00","CTA|SE","Wind Onshore","2342.18"
"15/05/2023 19:00:00 - 15/05/2023 20:00:00","CTA|SE","Wind Onshore","2628.42"
"15/05/2023 20:00:00 - 15/05/2023 21:00:00","CTA|SE","Wind Onshore","2608.91"
"15/05/2023 21:00:00 - 15/05/2023 22:00:00","CTA|SE","Wind Onshore","2733.34"
"15/05/2023 22:00:00 - 15/05/2023 23:00:00","CTA|SE","Wind Onshore","2701.57"
"15/05/2023 23:00:00 - 16/05/2023 00:00:00","CTA|SE","Wind Onshore","2577.30"
"16/05/2023 00:00:00 - 16/05/2023 01:00:00","CTA|SE","Wind Onshore","2431.25"
"16/05/2023 01:00:00 - 16/05/2023 02:00:00","CTA|SE","Wind Onshore","2310.21"
"16/05/2023 02:00:00 - 16/05/2023 03:00:00","CTA|SE","Wind Onshore","2041.23"
"16/05/2023 03:00:00 - 16/05/2023 04:00:00","CTA|SE","Wind Onshore","1880.73"
"16/05/2023 04:00:00 - 16/05/2023 05:00:00","CTA|SE","Wind Onshore","1605.91"
"16/05/2023 05:00:00 - 16/05/2023 06:00:00","CTA|SE","Wind Onshore","1264.76"
"16/05/2023 06:00:00 - 16/05/2023 07:00:00","CTA|SE","Wind Onshore","1050.87"
"16/05/2023 07:00:00 - 16/05/2023 08:00:00","CTA|SE","Wind Onshore","986.63"
"16/05/2023 08:00:00 - 16/05/2023 09:00:00","CTA|SE","Wind Onshore","1052.09"
"16/05/2023 09:00:00 - 16/05/2023 10:00:00","CTA|SE","Wind Onshore","1233.40"
"16/05/2023 10:00:00 - 16/05/2023 11:00:00","CTA|SE","Wind Onshore","1417.24"
"16/05/2023 11:00:00 - 16/05/2023 12:00:00","CTA|SE","Wind Onshore","1720.21"
"16/05/2023 12:00:00 - 16/05/2023 13:00:00","CTA|SE","Wind Onshore","1952.78"
"16/05/2023 13:00:00 - 16/05/2023 14:00:00","CTA|SE","Wind Onshore","2180.45"
"16/05/2023 14:00:00 - 16/05/2023 15:00:00","CTA|SE","Wind Onshore","2464.16"
"16/05/2023 15:00:00 - 16/05/2023 16:00:00","CTA|SE","Wind Onshore","2688.39"
"16/05/2023 16:00:00 - 16/05/2023 17:00:00","CTA|SE","Wind Onshore","2711.49"
"16/05/2023 17:00:00 - 16/05/2023 18:00:00","CTA|SE","Wind Onshore","2989.23"
"16/05/2023 18:00:00 - 16/05/2023 19:00:00","CTA|SE","Wind Onshore","3054.12"
"16/05/2023 19:00:00 - 16/05/2023 20:00:00","CTA|SE","Wind Onshore","3560.37"
"16/05/2023 20:00:00 - 16/05/2023 21:00:00","CTA|SE","Wind Onshore","4110.23"
"16/05/2023 21:00:00 - 16/05/2023 22:00:00","CTA|SE","Wind Onshore","4549.68"
"16/05/2023 22:00:00 - 16/05/2023 23:00:00","CTA|SE","Wind Onshore","5278.04"
"16/05/2023 23:00:00 - 17/05/2023 00:00:00","CTA|SE","Wind Onshore","6116.83"
"17/05/2023 00:00:00 - 17/05/2023 01:00:00","CTA|SE","Wind Onshore","6488.58"
"17/05/2023 01:00:00 - 17/05/2023 02:00:00","CTA|SE","Wind Onshore","6781.23"
"17/05/2023 02:00:00 - 17/05/2023 03:00:00","CTA|SE","Wind Onshore","7349.10"
"17/05/2023 03:00:00 - 17/05/2023 04:00:00","CTA|SE","Wind Onshore","7516.45"
"17/05/2023 04:00:00 - 17/05/2023 05:00:00","CTA|SE","Wind Onshore","7825.12"
"17/05/2023 05:00:00 - 17/05/2023 06:00:00","CTA|SE","Wind Onshore","7619.38"
"17/05/2023 06:00:00 - 17/05/2023 07:00:00","CTA|SE","Wind Onshore","7544.67"
"17/05/2023 07:00:00 - 17/05/2023 08:00:00","CTA|SE","Wind Onshore","7500.65"
"17/05/2023 08:00:00 - 17/05/2023 09:00:00","CTA|SE","Wind Onshore","7490.23"
"17/05/2023 09:00:00 - 17/05/2023 10:00:00","CTA|SE","Wind Onshore","7215.25"
"17/05/2023 10:00:00 - 17/05/2023 11:00:00","CTA|SE","Wind Onshore","6962.86"
"17/05/2023 11:00:00 - 17/05/2023 12:00:00","CTA|SE","Wind Onshore","7067.33"
"17/05/2023 12:00:00 - 17/05/2023 13:00:00","CTA|SE","Wind Onshore","6937.14"
"17/05/2023 13:00:00 - 17/05/2023 14:00:00","CTA|SE","Wind Onshore","7079.86"
"17/05/2023 14:00:00 - 17/05/2023 15:00:00","CTA|SE","Wind Onshore","7184.39"
"17/05/2023 15:00:00 - 17/05/2023 16:00:00","CTA|SE","Wind Onshore","7225.31"
"17/05/2023 16:00:00 - 17/05/2023 17:00:00","CTA|SE","Wind Onshore","7104.98"
"17/05/2023 17:00:00 - 17/05/2023 18:00:00","CTA|SE","Wind Onshore","6868.72"
"17/05/2023 18:00:00 - 17/05/2023 19:00:00","CTA|SE","Wind Onshore","7035.04"
"17/05/2023 19:00:00 - 17/05/2023 20:00:00","CTA|SE","Wind Onshore","7396.35"
"17/05/2023 20:00:00 - 17/05/2023 21:00:00","CTA|SE","Wind Onshore","7664.75"
"17/05/2023 21:00:00 - 17/05/2023 22:00:00","CTA|SE","Wind Onshore","7536.00"
"17/05/2023 22:00:00 - 17/05/2023 23:00:00","CTA|SE","Wind Onshore","7486.90"
"17/05/2023 23:00:00 - 18/05/2023 00:00:00","CTA|SE","Wind Onshore","7359.20"
"18/05/2023 00:00:00 - 18/05/2023 01:00:00","CTA|SE","Wind Onshore","7143.61"
"18/05/2023 01:00:00 - 18/05/2023 02:00:00","CTA|SE","Wind Onshore","7010.14"
"18/05/2023 02:00:00 - 18/05/2023 03:00:00","CTA|SE","Wind Onshore","6718.21"
"18/05/2023 03:00:00 - 18/05/2023 04:00:00","CTA|SE","Wind Onshore","6610.19"
"18/05/2023 04:00:00 - 18/05/2023 05:00:00","CTA|SE","Wind Onshore","6286.41"
"18/05/2023 05:00:00 - 18/05/2023 06:00:00","CTA|SE","Wind Onshore","5949.23"
"18/05/2023 06:00:00 - 18/05/2023 07:00:00","CTA|SE","Wind Onshore","5603.70"
"18/05/2023 07:00:00 - 18/05/2023 08:00:00","CTA|SE","Wind Onshore","5314.80"
"18/05/2023 08:00:00 - 18/05/2023 09:00:00","CTA|SE","Wind Onshore","4719.79"
"18/05/2023 09:00:00 - 18/05/2023 10:00:00","CTA|SE","Wind Onshore","4093.93"
"18/05/2023 10:00:00 - 18/05/2023 11:00:00","CTA|SE","Wind Onshore","3384.48"
"18/05/2023 11:00:00 - 18/05/2023 12:00:00","CTA|SE","Wind Onshore","2714.28"
"18/05/2023 12:00:00 - 18/05/2023 13:00:00","CTA|SE","Wind Onshore","2118.87"
"18/05/2023 13:00:00 - 18/05/2023 14:00:00","CTA|SE","Wind Onshore","1683.72"
"18/05/2023 14:00:00 - 18/05/2023 15:00:00","CTA|SE","Wind Onshore","1414.60"
"18/05/2023 15:00:00 - 18/05/2023 16:00:00","CTA|SE","Wind Onshore","1220.02"
"18/05/2023 16:00:00 - 18/05/2023 17:00:00","CTA|SE","Wind Onshore","1065.72"
"18/05/2023 17:00:00 - 18/05/2023 18:00:00","CTA|SE","Wind Onshore","938.86"
"18/05/2023 18:00:00 - 18/05/2023 19:00:00","CTA|SE","Wind Onshore","1096.01"
"18/05/2023 19:00:00 - 18/05/2023 20:00:00","CTA|SE","Wind Onshore","1388.57"
"18/05/2023 20:00:00 - 18/05/2023 21:00:00","CTA|SE","Wind Onshore","1650.45"
"18/05/2023 21:00:00 - 18/05/2023 22:00:00","CTA|SE","Wind Onshore","1789.15"
"18/05/2023 22:00:00 - 18/05/2023 23:00:00","CTA|SE","Wind Onshore","1902.29"
"18/05/2023 23:00:00 - 19/05/2023 00:00:00","CTA|SE","Wind Onshore","2056.15"
"19/05/2023 00:00:00 - 19/05/2023 01:00:00","CTA|SE","Wind Onshore","2168.82"
"19/05/2023 01:00:00 - 19/05/2023 02:00:00","CTA|SE","Wind Onshore","2203.23"
"19/05/2023 02:00:00 - 19/05/2023 03:00:00","CTA|SE","Wind Onshore","2068.54"
"19/05/2023 03:00:00 - 19/05/2023 04:00:00","CTA|SE","Wind Onshore","1923.01"
"19/05/2023 04:00:00 - 19/05/2023 05:00:00","CTA|SE","Wind Onshore","1723.95"
"19/05/2023 05:00:00 - 19/05/2023 06:00:00","CTA|SE","Wind Onshore","1350.78"
"19/05/2023 06:00:00 - 19/05/2023 07:00:00","CTA|SE","Wind Onshore","1046.42"
"19/05/2023 07:00:00 - 19/05/2023 08:00:00","CTA|SE","Wind Onshore","1005.89"
"19/05/2023 08:00:00 - 19/05/2023 09:00:00","CTA|SE","Wind Onshore","1118.93"
"19/05/2023 09:00:00 - 19/05/2023 10:00:00","CTA|SE","Wind Onshore","1272.77"
"19/05/2023 10:00:00 - 19/05/2023 11:00:00","CTA|SE","Wind Onshore","1363.56"
"19/05/2023 11:00:00 - 19/05/2023 12:00:00","CTA|SE","Wind Onshore","1498.78"
"19/05/2023 12:00:00 - 19/05/2023 13:00:00","CTA|SE","Wind Onshore","1617.03"
"19/05/2023 13:00:00 - 19/05/2023 14:00:00","CTA|SE","Wind Onshore","1440.82"
"19/05/2023 14:00:00 - 19/05/2023 15:00:00","CTA|SE","Wind Onshore","1463.21"
"19/05/2023 15:00:00 - 19/05/2023 16:00:00","CTA|SE","Wind Onshore","1404.68"
"19/05/2023 16:00:00 - 19/05/2023 17:00:00","CTA|SE","Wind Onshore","1447.51"
"19/05/2023 17:00:00 - 19/05/2023 18:00:00","CTA|SE","Wind Onshore","1630.09"
"19/05/2023 18:00:00 - 19/05/2023 19:00:00","CTA|SE","Wind Onshore","2024.32"
"19/05/2023 19:00:00 - 19/05/2023 20:00:00","CTA|SE","Wind Onshore","2517.20"
"19/05/2023 20:00:00 - 19/05/2023 21:00:00","CTA|SE","Wind Onshore","2690.81"
"19/05/2023 21:00:00 - 19/05/2023 22:00:00","CTA|SE","Wind Onshore","2832.63"
"19/05/2023 22:00:00 - 19/05/2023 23:00:00","CTA|SE","Wind Onshore","2834.22"
"19/05/2023 23:00:00 - 20/05/2023 00:00:00","CTA|SE","Wind Onshore","2837.54"
"20/05/2023 00:00:00 - 20/05/2023 01:00:00","CTA|SE","Wind Onshore","2659.51"
"20/05/2023 01:00:00 - 20/05/2023 02:00:00","CTA|SE","Wind Onshore","2629.24"
"20/05/2023 02:00:00 - 20/05/2023 03:00:00","CTA|SE","Wind Onshore","2531.28"
"20/05/2023 03:00:00 - 20/05/2023 04:00:00","CTA|SE","Wind Onshore","2142.13"
"20/05/2023 04:00:00 - 20/05/2023 05:00:00","CTA|SE","Wind Onshore","1638.45"
"20/05/2023 05:00:00 - 20/05/2023 06:00:00","CTA|SE","Wind Onshore","1088.38"
"20/05/2023 06:00:00 - 20/05/2023 07:00:00","CTA|SE","Wind Onshore","636.30"
"20/05/2023 07:00:00 - 20/05/2023 08:00:00","CTA|SE","Wind Onshore","533.84"
"20/05/2023 08:00:00 - 20/05/2023 09:00:00","CTA|SE","Wind Onshore","631.26"
"20/05/2023 09:00:00 - 20/05/2023 10:00:00","CTA|SE","Wind Onshore","818.82"
"20/05/2023 10:00:00 - 20/05/2023 11:00:00","CTA|SE","Wind Onshore","1076.31"
"20/05/2023 11:00:00 - 20/05/2023 12:00:00","CTA|SE","Wind Onshore","1338.69"
"20/05/2023 12:00:00 - 20/05/2023 13:00:00","CTA|SE","Wind Onshore","1671.88"
"20/05/2023 13:00:00 - 20/05/2023 14:00:00","CTA|SE","Wind Onshore","1778.40"
"20/05/2023 14:00:00 - 20/05/2023 15:00:00","CTA|SE","Wind Onshore","1789.56"
"20/05/2023 15:00:00 - 20/05/2023 16:00:00","CTA|SE","Wind Onshore","1630.78"
"20/05/2023 16:00:00 - 20/05/2023 17:00:00","CTA|SE","Wind Onshore","1570.23"
"20/05/2023 17:00:00 - 20/05/2023 18:00:00","CTA|SE","Wind Onshore","1689.17"
