"MTU (UTC)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"14/01/2022 11:00 - 14/01/2022 12:00","CTA|SE","19413.00","19894.00"
"14/01/2022 12:00 - 14/01/2022 13:00","CTA|SE","19280.00","19529.00"
"14/01/2022 13:00 - 14/01/2022 14:00","CTA|SE","19335.00","19423.00"
"14/01/2022 14:00 - 14/01/2022 15:00","CTA|SE","19719.00","19647.00"
"14/01/2022 15:00 - 14/01/2022 16:00","CTA|SE","20216.00","20232.00"
"14/01/2022 16:00 - 14/01/2022 17:00","CTA|SE","20513.00","20559.00"
"14/01/2022 17:00 - 14/01/2022 18:00","CTA|SE","20200.00","20199.00"
"14/01/2022 18:00 - 14/01/2022 19:00","CTA|SE","19555.00","19645.00"
"14/01/2022 19:00 - 14/01/2022 20:00","CTA|SE","18749.00","18976.00"
"14/01/2022 20:00 - 14/01/2022 21:00","CTA|SE","18248.00","18342.00"
"14/01/2022 21:00 - 14/01/2022 22:00","CTA|SE","17728.00","17692.00"
"14/01/2022 22:00 - 14/01/2022 23:00","CTA|SE","17329.00","17114.00"
"14/01/2022 23:00 - 15/01/2022 00:00","CTA|SE","16867.00","16402.00"
"15/01/2022 00:00 - 15/01/2022 01:00","CTA|SE","16626.00","16137.00"
"15/01/2022 01:00 - 15/01/2022 02:00","CTA|SE","16579.00","16033.00"
"15/01/2022 02:00 - 15/01/2022 03:00","CTA|SE","16702.00","16087.00"
"15/01/2022 03:00 - 15/01/2022 04:00","CTA|SE","16705.00","16260.00"
"15/01/2022 04:00 - 15/01/2022 05:00","CTA|SE","16790.00","16527.00"
"15/01/2022 05:00 - 15/01/2022 06:00","CTA|SE","17297.00","17030.00"
"15/01/2022 06:00 - 15/01/2022 07:00","CTA|SE","17762.00","17677.00"
"15/01/2022 07:00 - 15/01/2022 08:00","CTA|SE","18385.00","18346.00"
"15/01/2022 08:00 - 15/01/2022 09:00","CTA|SE","19010.00","18909.00"
"15/01/2022 09:00 - 15/01/2022 10:00","CTA|SE","19144.00","19273.00"
"15/01/2022 10:00 - 15/01/2022 11:00","CTA|SE","19414.00","19285.00"
"15/01/2022 11:00 - 15/01/2022 12:00","CTA|SE","18966.00","19129.00"
"15/01/2022 12:00 - 15/01/2022 13:00","CTA|SE","18644.00","18966.00"
"15/01/2022 13:00 - 15/01/2022 14:00","CTA|SE","18627.00","18989.00"
"15/01/2022 14:00 - 15/01/2022 15:00","CTA|SE","18852.00","19332.00"
"15/01/2022 15:00 - 15/01/2022 16:00","CTA|SE","19540.00","19979.00"
"15/01/2022 16:00 - 15/01/2022 17:00","CTA|SE","19641.00","20279.00"
"15/01/2022 17:00 - 15/01/2022 18:00","CTA|SE","19382.00","20050.00"
"15/01/2022 18:00 - 15/01/2022 19:00","CTA|SE","18750.00","19577.00"
"15/01/2022 19:00 - 15/01/2022 20:00","CTA|SE","18022.00","18965.00"
"15/01/2022 20:00 - 15/01/2022 21:00","CTA|SE","17560.00","18356.00"
"15/01/2022 21:00 - 15/01/2022 22:00","CTA|SE","17145.00","17753.00"
"15/01/2022 22:00 - 15/01/2022 23:00","CTA|SE","16689.00","17166.00"
"15/01/2022 23:00 - 16/01/2022 00:00","CTA|SE","16471.00","16323.00"
"16/01/2022 00:00 - 16/01/2022 01:00","CTA|SE","16159.00","15983.00"
"16/01/2022 01:00 - 16/01/2022 02:00","CTA|SE","16120.00","15736.00"
"16/01/2022 02:00 - 16/01/2022 03:00","CTA|SE","15889.00","15623.00"
"16/01/2022 03:00 - 16/01/2022 04:00","CTA|SE","15498.00","15617.00"
"16/01/2022 04:00 - 16/01/2022 05:00","CTA|SE","15575.00","15738.00"
"16/01/2022 05:00 - 16/01/2022 06:00","CTA|SE","15971.00","16116.00"
"16/01/2022 06:00 - 16/01/2022 07:00","CTA|SE","16730.00","16579.00"
"16/01/2022 07:00 - 16/01/2022 08:00","CTA|SE","16853.00","17072.00"
"16/01/2022 08:00 - 16/01/2022 09:00","CTA|SE","17215.00","17619.00"
"16/01/2022 09:00 - 16/01/2022 10:00","CTA|SE","17782.00","18074.00"
"16/01/2022 10:00 - 16/01/2022 11:00","CTA|SE","18307.00","18323.00"
"16/01/2022 11:00 - 16/01/2022 12:00","CTA|SE","18484.00","18389.00"
"16/01/2022 12:00 - 16/01/2022 13:00","CTA|SE","18590.00","18338.00"
"16/01/2022 13:00 - 16/01/2022 14:00","CTA|SE","18573.00","18356.00"
"16/01/2022 14:00 - 16/01/2022 15:00","CTA|SE","19097.00","18639.00"
"16/01/2022 15:00 - 16/01/2022 16:00","CTA|SE","19511.00","19254.00"
"16/01/2022 16:00 - 16/01/2022 17:00","CTA|SE","19783.00","19647.00"
"16/01/2022 17:00 - 16/01/2022 18:00","CTA|SE","19345.00","19505.00"
"16/01/2022 18:00 - 16/01/2022 19:00","CTA|SE","18973.00","19169.00"
"16/01/2022 19:00 - 16/01/2022 20:00","CTA|SE","18359.00","18666.00"
"16/01/2022 20:00 - 16/01/2022 21:00","CTA|SE","17849.00","18033.00"
"16/01/2022 21:00 - 16/01/2022 22:00","CTA|SE","17665.00","17324.00"
"16/01/2022 22:00 - 16/01/2022 23:00","CTA|SE","17191.00","16679.00"
"16/01/2022 23:00 - 17/01/2022 00:00","CTA|SE","16783.00","16325.00"
"17/01/2022 00:00 - 17/01/2022 01:00","CTA|SE","16828.00","16171.00"
"17/01/2022 01:00 - 17/01/2022 02:00","CTA|SE","16889.00","16203.00"
"17/01/2022 02:00 - 17/01/2022 03:00","CTA|SE","16854.00","16323.00"
"17/01/2022 03:00 - 17/01/2022 04:00","CTA|SE","17271.00","16662.00"
"17/01/2022 04:00 - 17/01/2022 05:00","CTA|SE","18182.00","17465.00"
"17/01/2022 05:00 - 17/01/2022 06:00","CTA|SE","19938.00","19216.00"
"17/01/2022 06:00 - 17/01/2022 07:00","CTA|SE","21281.00","20730.00"
"17/01/2022 07:00 - 17/01/2022 08:00","CTA|SE","21452.00","21144.00"
"17/01/2022 08:00 - 17/01/2022 09:00","CTA|SE","21283.00","21074.00"
"17/01/2022 09:00 - 17/01/2022 10:00","CTA|SE","21293.00","21120.00"
"17/01/2022 10:00 - 17/01/2022 11:00","CTA|SE","21045.00","21036.00"
"17/01/2022 11:00 - 17/01/2022 12:00","CTA|SE","20602.00","20868.00"
"17/01/2022 12:00 - 17/01/2022 13:00","CTA|SE","20574.00","20657.00"
"17/01/2022 13:00 - 17/01/2022 14:00","CTA|SE","20820.00","20679.00"
"17/01/2022 14:00 - 17/01/2022 15:00","CTA|SE","21174.00","20995.00"
"17/01/2022 15:00 - 17/01/2022 16:00","CTA|SE","21144.00","21405.00"
"17/01/2022 16:00 - 17/01/2022 17:00","CTA|SE","21492.00","21798.00"
"17/01/2022 17:00 - 17/01/2022 18:00","CTA|SE","21066.00","21443.00"
"17/01/2022 18:00 - 17/01/2022 19:00","CTA|SE","20512.00","21011.00"
"17/01/2022 19:00 - 17/01/2022 20:00","CTA|SE","19937.00","20448.00"
"17/01/2022 20:00 - 17/01/2022 21:00","CTA|SE","19152.00","19723.00"
"17/01/2022 21:00 - 17/01/2022 22:00","CTA|SE","18574.00","18884.00"
"17/01/2022 22:00 - 17/01/2022 23:00","CTA|SE","17926.00","18075.00"
"17/01/2022 23:00 - 18/01/2022 00:00","CTA|SE","17746.00","17530.00"
"18/01/2022 00:00 - 18/01/2022 01:00","CTA|SE","17561.00","17341.00"
"18/01/2022 01:00 - 18/01/2022 02:00","CTA|SE","17396.00","17303.00"
"18/01/2022 02:00 - 18/01/2022 03:00","CTA|SE","17280.00","17386.00"
"18/01/2022 03:00 - 18/01/2022 04:00","CTA|SE","17334.00","17644.00"
"18/01/2022 04:00 - 18/01/2022 05:00","CTA|SE","17900.00","18378.00"
"18/01/2022 05:00 - 18/01/2022 06:00","CTA|SE","19194.00","19976.00"
"18/01/2022 06:00 - 18/01/2022 07:00","CTA|SE","20268.00","21420.00"
"18/01/2022 07:00 - 18/01/2022 08:00","CTA|SE","20925.00","21711.00"
"18/01/2022 08:00 - 18/01/2022 09:00","CTA|SE","20730.00","21605.00"
"18/01/2022 09:00 - 18/01/2022 10:00","CTA|SE","21050.00","21548.00"
"18/01/2022 10:00 - 18/01/2022 11:00","CTA|SE","21187.00","21353.00"
"18/01/2022 11:00 - 18/01/2022 12:00","CTA|SE","21172.00","21092.00"
"18/01/2022 12:00 - 18/01/2022 13:00","CTA|SE","20594.00","20903.00"
"18/01/2022 13:00 - 18/01/2022 14:00","CTA|SE","20337.00","20907.00"
"18/01/2022 14:00 - 18/01/2022 15:00","CTA|SE","20636.00","21158.00"
"18/01/2022 15:00 - 18/01/2022 16:00","CTA|SE","20923.00","21448.00"
"18/01/2022 16:00 - 18/01/2022 17:00","CTA|SE","21529.00","21636.00"
"18/01/2022 17:00 - 18/01/2022 18:00","CTA|SE","21222.00","21229.00"
"18/01/2022 18:00 - 18/01/2022 19:00","CTA|SE","20540.00","20755.00"
"18/01/2022 19:00 - 18/01/2022 20:00","CTA|SE","19633.00","20137.00"
"18/01/2022 20:00 - 18/01/2022 21:00","CTA|SE","18790.00","19378.00"
"18/01/2022 21:00 - 18/01/2022 22:00","CTA|SE","18194.00","18503.00"
"18/01/2022 22:00 - 18/01/2022 23:00","CTA|SE","17227.00","17663.00"
"18/01/2022 23:00 - 19/01/2022 00:00","CTA|SE","16168.00","17090.00"
"19/01/2022 00:00 - 19/01/2022 01:00","CTA|SE","15834.00","16817.00"
"19/01/2022 01:00 - 19/01/2022 02:00","CTA|SE","15882.00","16705.00"
"19/01/2022 02:00 - 19/01/2022 03:00","CTA|SE","15709.00","16720.00"
"19/01/2022 03:00 - 19/01/2022 04:00","CTA|SE","16029.00","16910.00"
"19/01/2022 04:00 - 19/01/2022 05:00","CTA|SE","16859.00","17574.00"
"19/01/2022 05:00 - 19/01/2022 06:00","CTA|SE","18476.00","19109.00"
"19/01/2022 06:00 - 19/01/2022 07:00","CTA|SE","19490.00","20475.00"
"19/01/2022 07:00 - 19/01/2022 08:00","CTA|SE","19807.00","20697.00"
"19/01/2022 08:00 - 19/01/2022 09:00","CTA|SE","19920.00","20581.00"
"19/01/2022 09:00 - 19/01/2022 10:00","CTA|SE","20070.00","20562.00"
"19/01/2022 10:00 - 19/01/2022 11:00","CTA|SE","20014.00","20483.00"
"19/01/2022 11:00 - 19/01/2022 12:00","CTA|SE","19961.00","20384.00"
"19/01/2022 12:00 - 19/01/2022 13:00","CTA|SE","20114.00","20292.00"
"19/01/2022 13:00 - 19/01/2022 14:00","CTA|SE","20285.00","20271.00"
"19/01/2022 14:00 - 19/01/2022 15:00","CTA|SE","20711.00","20485.00"
"19/01/2022 15:00 - 19/01/2022 16:00","CTA|SE","20709.00","20756.00"
"19/01/2022 16:00 - 19/01/2022 17:00","CTA|SE","20688.00","21005.00"
"19/01/2022 17:00 - 19/01/2022 18:00","CTA|SE","20203.00","20672.00"
"19/01/2022 18:00 - 19/01/2022 19:00","CTA|SE","19471.00","20275.00"
"19/01/2022 19:00 - 19/01/2022 20:00","CTA|SE","19071.00","19760.00"
"19/01/2022 20:00 - 19/01/2022 21:00","CTA|SE","18638.00","19137.00"
"19/01/2022 21:00 - 19/01/2022 22:00","CTA|SE","17885.00","18410.00"
"19/01/2022 22:00 - 19/01/2022 23:00","CTA|SE","17541.00","17693.00"
"19/01/2022 23:00 - 20/01/2022 00:00","CTA|SE","17256.00","17055.00"
"20/01/2022 00:00 - 20/01/2022 01:00","CTA|SE","16957.00","16879.00"
"20/01/2022 01:00 - 20/01/2022 02:00","CTA|SE","17176.00","16852.00"
"20/01/2022 02:00 - 20/01/2022 03:00","CTA|SE","17311.00","16968.00"
"20/01/2022 03:00 - 20/01/2022 04:00","CTA|SE","17596.00","17253.00"
"20/01/2022 04:00 - 20/01/2022 05:00","CTA|SE","18481.00","18006.00"
"20/01/2022 05:00 - 20/01/2022 06:00","CTA|SE","20207.00","19613.00"
"20/01/2022 06:00 - 20/01/2022 07:00","CTA|SE","21565.00","21037.00"
"20/01/2022 07:00 - 20/01/2022 08:00","CTA|SE","21688.00","21309.00"
"20/01/2022 08:00 - 20/01/2022 09:00","CTA|SE","22038.00","21245.00"
"20/01/2022 09:00 - 20/01/2022 10:00","CTA|SE","22005.00","21290.00"
"20/01/2022 10:00 - 20/01/2022 11:00","CTA|SE","21747.00","21226.00"
"20/01/2022 11:00 - 20/01/2022 12:00","CTA|SE","21604.00","21086.00"
"20/01/2022 12:00 - 20/01/2022 13:00","CTA|SE","21716.00","20925.00"
"20/01/2022 13:00 - 20/01/2022 14:00","CTA|SE","21662.00","20864.00"
"20/01/2022 14:00 - 20/01/2022 15:00","CTA|SE","22043.00","21122.00"
"20/01/2022 15:00 - 20/01/2022 16:00","CTA|SE","22511.00","21489.00"
"20/01/2022 16:00 - 20/01/2022 17:00","CTA|SE","22753.00","21874.00"
"20/01/2022 17:00 - 20/01/2022 18:00","CTA|SE","22259.00","21596.00"
"20/01/2022 18:00 - 20/01/2022 19:00","CTA|SE","21750.00","21203.00"
"20/01/2022 19:00 - 20/01/2022 20:00","CTA|SE","20952.00","20660.00"
"20/01/2022 20:00 - 20/01/2022 21:00","CTA|SE","20254.00","19980.00"
"20/01/2022 21:00 - 20/01/2022 22:00","CTA|SE","19477.00","19199.00"
"20/01/2022 22:00 - 20/01/2022 23:00","CTA|SE","18858.00","18438.00"
"20/01/2022 23:00 - 21/01/2022 00:00","CTA|SE","18490.00","18088.00"
"21/01/2022 00:00 - 21/01/2022 01:00","CTA|SE","18206.00","17874.00"
"21/01/2022 01:00 - 21/01/2022 02:00","CTA|SE","17988.00","17821.00"
"21/01/2022 02:00 - 21/01/2022 03:00","CTA|SE","18078.00","17888.00"
"21/01/2022 03:00 - 21/01/2022 04:00","CTA|SE","18396.00","18167.00"
"21/01/2022 04:00 - 21/01/2022 05:00","CTA|SE","19010.00","18907.00"
"21/01/2022 05:00 - 21/01/2022 06:00","CTA|SE","20258.00","20497.00"
"21/01/2022 06:00 - 21/01/2022 07:00","CTA|SE","21818.00","21918.00"
"21/01/2022 07:00 - 21/01/2022 08:00","CTA|SE","22309.00","22223.00"
"21/01/2022 08:00 - 21/01/2022 09:00","CTA|SE","21850.00","22182.00"
"21/01/2022 09:00 - 21/01/2022 10:00","CTA|SE","21917.00","22123.00"
"21/01/2022 10:00 - 21/01/2022 11:00","CTA|SE","21637.00","21868.00"
"21/01/2022 11:00 - 21/01/2022 12:00","CTA|SE","21327.00","21574.00"
"21/01/2022 12:00 - 21/01/2022 13:00","CTA|SE","21055.00","21235.00"
"21/01/2022 13:00 - 21/01/2022 14:00","CTA|SE","20867.00","21067.00"
"21/01/2022 14:00 - 21/01/2022 15:00","CTA|SE","20890.00","21247.00"
"21/01/2022 15:00 - 21/01/2022 16:00","CTA|SE","21252.00","21764.00"
"21/01/2022 16:00 - 21/01/2022 17:00","CTA|SE","21568.00","22195.00"
"21/01/2022 17:00 - 21/01/2022 18:00","CTA|SE","21277.00","21919.00"
"21/01/2022 18:00 - 21/01/2022 19:00","CTA|SE","20730.00","21384.00"
"21/01/2022 19:00 - 21/01/2022 20:00","CTA|SE","20123.00","20748.00"
"21/01/2022 20:00 - 21/01/2022 21:00","CTA|SE","19331.00","20165.00"
"21/01/2022 21:00 - 21/01/2022 22:00","CTA|SE","18717.00","19577.00"
"21/01/2022 22:00 - 21/01/2022 23:00","CTA|SE","18343.00","19069.00"
"21/01/2022 23:00 - 22/01/2022 00:00","CTA|SE","17838.00","18517.00"
"22/01/2022 00:00 - 22/01/2022 01:00","CTA|SE","17290.00","18260.00"
"22/01/2022 01:00 - 22/01/2022 02:00","CTA|SE","17329.00","18133.00"
"22/01/2022 02:00 - 22/01/2022 03:00","CTA|SE","17327.00","18129.00"
"22/01/2022 03:00 - 22/01/2022 04:00","CTA|SE","17137.00","18201.00"
"22/01/2022 04:00 - 22/01/2022 05:00","CTA|SE","17350.00","18404.00"
"22/01/2022 05:00 - 22/01/2022 06:00","CTA|SE","17629.00","18849.00"
"22/01/2022 06:00 - 22/01/2022 07:00","CTA|SE","18632.00","19410.00"
"22/01/2022 07:00 - 22/01/2022 08:00","CTA|SE","19457.00","19971.00"
"22/01/2022 08:00 - 22/01/2022 09:00","CTA|SE","19772.00","20432.00"
"22/01/2022 09:00 - 22/01/2022 10:00","CTA|SE","19871.00","20643.00"
"22/01/2022 10:00 - 22/01/2022 11:00","CTA|SE","19835.00","20593.00"
"22/01/2022 11:00 - 22/01/2022 12:00","CTA|SE","19535.00","20437.00"
"22/01/2022 12:00 - 22/01/2022 13:00","CTA|SE","19557.00","20186.00"
"22/01/2022 13:00 - 22/01/2022 14:00","CTA|SE","19569.00","20037.00"
"22/01/2022 14:00 - 22/01/2022 15:00","CTA|SE","19440.00","20189.00"
"22/01/2022 15:00 - 22/01/2022 16:00","CTA|SE","19604.00","20700.00"
"22/01/2022 16:00 - 22/01/2022 17:00","CTA|SE","19833.00","21002.00"
"22/01/2022 17:00 - 22/01/2022 18:00","CTA|SE","19661.00","20742.00"
"22/01/2022 18:00 - 22/01/2022 19:00","CTA|SE","19571.00","20209.00"
"22/01/2022 19:00 - 22/01/2022 20:00","CTA|SE","19184.00","19578.00"
"22/01/2022 20:00 - 22/01/2022 21:00","CTA|SE","18545.00","18977.00"
"22/01/2022 21:00 - 22/01/2022 22:00","CTA|SE","17958.00","18378.00"
"22/01/2022 22:00 - 22/01/2022 23:00","CTA|SE","17419.00","17805.00"
"22/01/2022 23:00 - 23/01/2022 00:00","CTA|SE","17143.00","17215.00"
"23/01/2022 00:00 - 23/01/2022 01:00","CTA|SE","16589.00","16909.00"
"23/01/2022 01:00 - 23/01/2022 02:00","CTA|SE","16287.00","16699.00"
"23/01/2022 02:00 - 23/01/2022 03:00","CTA|SE","16149.00","16590.00"
"23/01/2022 03:00 - 23/01/2022 04:00","CTA|SE","16227.00","16548.00"
"23/01/2022 04:00 - 23/01/2022 05:00","CTA|SE","16227.00","16671.00"
"23/01/2022 05:00 - 23/01/2022 06:00","CTA|SE","16777.00","17010.00"
"23/01/2022 06:00 - 23/01/2022 07:00","CTA|SE","17545.00","17431.00"
"23/01/2022 07:00 - 23/01/2022 08:00","CTA|SE","17772.00","17834.00"
"23/01/2022 08:00 - 23/01/2022 09:00","CTA|SE","18068.00","18345.00"
"23/01/2022 09:00 - 23/01/2022 10:00","CTA|SE","18539.00","18686.00"
"23/01/2022 10:00 - 23/01/2022 11:00","CTA|SE","19094.00","18800.00"
"23/01/2022 11:00 - 23/01/2022 12:00","CTA|SE","18712.00","18735.00"
"23/01/2022 12:00 - 23/01/2022 13:00","CTA|SE","18317.00","18587.00"
"23/01/2022 13:00 - 23/01/2022 14:00","CTA|SE","18072.00","18580.00"
"23/01/2022 14:00 - 23/01/2022 15:00","CTA|SE","18364.00","18894.00"
"23/01/2022 15:00 - 23/01/2022 16:00","CTA|SE","19341.00","19509.00"
"23/01/2022 16:00 - 23/01/2022 17:00","CTA|SE","19751.00","19941.00"
"23/01/2022 17:00 - 23/01/2022 18:00","CTA|SE","19410.00","19752.00"
"23/01/2022 18:00 - 23/01/2022 19:00","CTA|SE","18938.00","19389.00"
"23/01/2022 19:00 - 23/01/2022 20:00","CTA|SE","18343.00","18850.00"
"23/01/2022 20:00 - 23/01/2022 21:00","CTA|SE","17602.00","18212.00"
"23/01/2022 21:00 - 23/01/2022 22:00","CTA|SE","17093.00","17548.00"
"23/01/2022 22:00 - 23/01/2022 23:00","CTA|SE","16458.00","16927.00"
"23/01/2022 23:00 - 24/01/2022 00:00","CTA|SE","16124.00","16341.00"
"24/01/2022 00:00 - 24/01/2022 01:00","CTA|SE","16147.00","16066.00"
"24/01/2022 01:00 - 24/01/2022 02:00","CTA|SE","16008.00","15976.00"
"24/01/2022 02:00 - 24/01/2022 03:00","CTA|SE","15850.00","15976.00"
"24/01/2022 03:00 - 24/01/2022 04:00","CTA|SE","16193.00","16214.00"
"24/01/2022 04:00 - 24/01/2022 05:00","CTA|SE","16399.00","16963.00"
"24/01/2022 05:00 - 24/01/2022 06:00","CTA|SE","18008.00","18655.00"
"24/01/2022 06:00 - 24/01/2022 07:00","CTA|SE","19543.00","20097.00"
"24/01/2022 07:00 - 24/01/2022 08:00","CTA|SE","19950.00","20425.00"
"24/01/2022 08:00 - 24/01/2022 09:00","CTA|SE","19771.00","20324.00"
"24/01/2022 09:00 - 24/01/2022 10:00","CTA|SE","20027.00","20336.00"
"24/01/2022 10:00 - 24/01/2022 11:00","CTA|SE","20088.00","20278.00"
"24/01/2022 11:00 - 24/01/2022 12:00","CTA|SE","19964.00","20150.00"
"24/01/2022 12:00 - 24/01/2022 13:00","CTA|SE","19953.00","19976.00"
"24/01/2022 13:00 - 24/01/2022 14:00","CTA|SE","19929.00","19943.00"
"24/01/2022 14:00 - 24/01/2022 15:00","CTA|SE","20000.00","20183.00"
"24/01/2022 15:00 - 24/01/2022 16:00","CTA|SE","20437.00","20386.00"
"24/01/2022 16:00 - 24/01/2022 17:00","CTA|SE","20817.00","20731.00"
"24/01/2022 17:00 - 24/01/2022 18:00","CTA|SE","20258.00","20381.00"
"24/01/2022 18:00 - 24/01/2022 19:00","CTA|SE","19730.00","19899.00"
"24/01/2022 19:00 - 24/01/2022 20:00","CTA|SE","19365.00","19288.00"
"24/01/2022 20:00 - 24/01/2022 21:00","CTA|SE","18965.00","18529.00"
"24/01/2022 21:00 - 24/01/2022 22:00","CTA|SE","18110.00","17702.00"
"24/01/2022 22:00 - 24/01/2022 23:00","CTA|SE","17132.00","16896.00"
"24/01/2022 23:00 - 25/01/2022 00:00","CTA|SE","16709.00","16019.00"
"25/01/2022 00:00 - 25/01/2022 01:00","CTA|SE","16822.00","15816.00"
"25/01/2022 01:00 - 25/01/2022 02:00","CTA|SE","16838.00","15769.00"
"25/01/2022 02:00 - 25/01/2022 03:00","CTA|SE","16477.00","15841.00"
"25/01/2022 03:00 - 25/01/2022 04:00","CTA|SE","16068.00","16138.00"
"25/01/2022 04:00 - 25/01/2022 05:00","CTA|SE","16440.00","16917.00"
"25/01/2022 05:00 - 25/01/2022 06:00","CTA|SE","18343.00","18549.00"
"25/01/2022 06:00 - 25/01/2022 07:00","CTA|SE","20214.00","19970.00"
"25/01/2022 07:00 - 25/01/2022 08:00","CTA|SE","20776.00","20246.00"
"25/01/2022 08:00 - 25/01/2022 09:00","CTA|SE","20797.00","20220.00"
"25/01/2022 09:00 - 25/01/2022 10:00","CTA|SE","20734.00","20207.00"
"25/01/2022 10:00 - 25/01/2022 11:00","CTA|SE","20284.00","20031.00"
"25/01/2022 11:00 - 25/01/2022 12:00","CTA|SE","20504.00","19781.00"
"25/01/2022 12:00 - 25/01/2022 13:00","CTA|SE","20124.00","19606.00"
"25/01/2022 13:00 - 25/01/2022 14:00","CTA|SE","19782.00","19572.00"
"25/01/2022 14:00 - 25/01/2022 15:00","CTA|SE","20193.00","19929.00"
"25/01/2022 15:00 - 25/01/2022 16:00","CTA|SE","20703.00","20432.00"
"25/01/2022 16:00 - 25/01/2022 17:00","CTA|SE","21150.00","20902.00"
"25/01/2022 17:00 - 25/01/2022 18:00","CTA|SE","20887.00","20669.00"
"25/01/2022 18:00 - 25/01/2022 19:00","CTA|SE","20479.00","20291.00"
"25/01/2022 19:00 - 25/01/2022 20:00","CTA|SE","20072.00","19744.00"
"25/01/2022 20:00 - 25/01/2022 21:00","CTA|SE","19443.00","19072.00"
"25/01/2022 21:00 - 25/01/2022 22:00","CTA|SE","18529.00","18280.00"
"25/01/2022 22:00 - 25/01/2022 23:00","CTA|SE","17562.00","17511.00"
"25/01/2022 23:00 - 26/01/2022 00:00","CTA|SE","16912.00","16833.00"
"26/01/2022 00:00 - 26/01/2022 01:00","CTA|SE","16187.00","16551.00"
"26/01/2022 01:00 - 26/01/2022 02:00","CTA|SE","15929.00","16408.00"
"26/01/2022 02:00 - 26/01/2022 03:00","CTA|SE","15878.00","16365.00"
"26/01/2022 03:00 - 26/01/2022 04:00","CTA|SE","16125.00","16498.00"
"26/01/2022 04:00 - 26/01/2022 05:00","CTA|SE","16609.00","17116.00"
"26/01/2022 05:00 - 26/01/2022 06:00","CTA|SE","18208.00","18614.00"
"26/01/2022 06:00 - 26/01/2022 07:00","CTA|SE","19821.00","19951.00"
"26/01/2022 07:00 - 26/01/2022 08:00","CTA|SE","20117.00","20166.00"
"26/01/2022 08:00 - 26/01/2022 09:00","CTA|SE","19935.00","20086.00"
"26/01/2022 09:00 - 26/01/2022 10:00","CTA|SE","19911.00","20109.00"
"26/01/2022 10:00 - 26/01/2022 11:00","CTA|SE","19704.00","20053.00"
"26/01/2022 11:00 - 26/01/2022 12:00","CTA|SE","20249.00","19975.00"
"26/01/2022 12:00 - 26/01/2022 13:00","CTA|SE","20166.00","19870.00"
"26/01/2022 13:00 - 26/01/2022 14:00","CTA|SE","19859.00","19786.00"
"26/01/2022 14:00 - 26/01/2022 15:00","CTA|SE","19917.00","19957.00"
"26/01/2022 15:00 - 26/01/2022 16:00","CTA|SE","20062.00","20300.00"
"26/01/2022 16:00 - 26/01/2022 17:00","CTA|SE","20541.00","20703.00"
"26/01/2022 17:00 - 26/01/2022 18:00","CTA|SE","20346.00","20425.00"
"26/01/2022 18:00 - 26/01/2022 19:00","CTA|SE","19957.00","20015.00"
"26/01/2022 19:00 - 26/01/2022 20:00","CTA|SE","19324.00","19450.00"
"26/01/2022 20:00 - 26/01/2022 21:00","CTA|SE","18697.00","18747.00"
"26/01/2022 21:00 - 26/01/2022 22:00","CTA|SE","17857.00","17928.00"
"26/01/2022 22:00 - 26/01/2022 23:00","CTA|SE","17000.00","17133.00"
"26/01/2022 23:00 - 27/01/2022 00:00","CTA|SE","16584.00","16590.00"
"27/01/2022 00:00 - 27/01/2022 01:00","CTA|SE","16174.00","16316.00"
"27/01/2022 01:00 - 27/01/2022 02:00","CTA|SE","15759.00","16187.00"
"27/01/2022 02:00 - 27/01/2022 03:00","CTA|SE","15546.00","16192.00"
"27/01/2022 03:00 - 27/01/2022 04:00","CTA|SE","15856.00","16387.00"
"27/01/2022 04:00 - 27/01/2022 05:00","CTA|SE","16391.00","17083.00"
"27/01/2022 05:00 - 27/01/2022 06:00","CTA|SE","17787.00","18643.00"
"27/01/2022 06:00 - 27/01/2022 07:00","CTA|SE","19846.00","20005.00"
"27/01/2022 07:00 - 27/01/2022 08:00","CTA|SE","19899.00","20208.00"
"27/01/2022 08:00 - 27/01/2022 09:00","CTA|SE","19957.00","20103.00"
"27/01/2022 09:00 - 27/01/2022 10:00","CTA|SE","20112.00","20081.00"
"27/01/2022 10:00 - 27/01/2022 11:00","CTA|SE","20093.00","20010.00"
"27/01/2022 11:00 - 27/01/2022 12:00","CTA|SE","19882.00","19930.00"
"27/01/2022 12:00 - 27/01/2022 13:00","CTA|SE","19712.00","19817.00"
"27/01/2022 13:00 - 27/01/2022 14:00","CTA|SE","19748.00","19831.00"
"27/01/2022 14:00 - 27/01/2022 15:00","CTA|SE","19828.00","20047.00"
"27/01/2022 15:00 - 27/01/2022 16:00","CTA|SE","20007.00","20317.00"
"27/01/2022 16:00 - 27/01/2022 17:00","CTA|SE","20535.00","20665.00"
"27/01/2022 17:00 - 27/01/2022 18:00","CTA|SE","20350.00","20373.00"
"27/01/2022 18:00 - 27/01/2022 19:00","CTA|SE","20091.00","19961.00"
"27/01/2022 19:00 - 27/01/2022 20:00","CTA|SE","19281.00","19404.00"
"27/01/2022 20:00 - 27/01/2022 21:00","CTA|SE","18489.00","18717.00"
"27/01/2022 21:00 - 27/01/2022 22:00","CTA|SE","17599.00","17894.00"
"27/01/2022 22:00 - 27/01/2022 23:00","CTA|SE","16995.00","17104.00"
